accession	ambiguous_bases	checkm2_completeness	checkm2_contamination	checkm2_model	checkm_completeness	checkm_contamination	checkm_marker_count	checkm_marker_lineage	checkm_marker_set_count	checkm_strain_heterogeneity	coding_bases	coding_density	contig_count	gc_count	gc_percentage	genome_size	gtdb_genome_representative	gtdb_representative	gtdb_taxonomy	gtdb_type_designation_ncbi_taxa	gtdb_type_designation_ncbi_taxa_sources	gtdb_type_species_of_genus	l50_contigs	l50_scaffolds	longest_contig	longest_scaffold	lsu_23s_contig_len	lsu_23s_count	lsu_23s_length	lsu_23s_query_id	lsu_5s_contig_len	lsu_5s_count	lsu_5s_length	lsu_5s_query_id	lsu_silva_23s_blast_align_len	lsu_silva_23s_blast_bitscore	lsu_silva_23s_blast_evalue	lsu_silva_23s_blast_perc_identity	lsu_silva_23s_blast_subject_id	lsu_silva_23s_taxonomy	mean_contig_length	mean_scaffold_length	mimag_high_quality	mimag_low_quality	mimag_medium_quality	n50_contigs	n50_scaffolds	ncbi_assembly_level	ncbi_assembly_name	ncbi_assembly_type	ncbi_bioproject	ncbi_biosample	ncbi_contig_count	ncbi_contig_n50	ncbi_country	ncbi_date	ncbi_genbank_assembly_accession	ncbi_genome_category	ncbi_genome_representation	ncbi_isolate	ncbi_isolation_source	ncbi_lat_lon	ncbi_molecule_count	ncbi_ncrna_count	ncbi_organism_name	ncbi_protein_count	ncbi_refseq_category	ncbi_rrna_count	ncbi_scaffold_count	ncbi_scaffold_l50	ncbi_scaffold_n50	ncbi_scaffold_n75	ncbi_scaffold_n90	ncbi_seq_rel_date	ncbi_spanned_gaps	ncbi_species_taxid	ncbi_ssu_count	ncbi_strain_identifiers	ncbi_submitter	ncbi_taxid	ncbi_taxonomy	ncbi_taxonomy_unfiltered	ncbi_total_gap_length	ncbi_total_length	ncbi_translation_table	ncbi_trna_count	ncbi_type_material_designation	ncbi_ungapped_length	ncbi_unspanned_gaps	ncbi_wgs_master	protein_count	scaffold_count	ssu_contig_len	ssu_count	ssu_gg_blast_align_len	ssu_gg_blast_bitscore	ssu_gg_blast_evalue	ssu_gg_blast_perc_identity	ssu_gg_blast_subject_id	ssu_gg_taxonomy	ssu_length	ssu_query_id	ssu_silva_blast_align_len	ssu_silva_blast_bitscore	ssu_silva_blast_evalue	ssu_silva_blast_perc_identity	ssu_silva_blast_subject_id	ssu_silva_taxonomy	total_gap_length	trna_aa_count	trna_count	trna_selenocysteine_count	original_gcf	search_accession
GB_GCA_030843875.1	0	87.97	2.28	Specific	95.99	1.67	427	o__Bacteroidales (UID2621)	260	40.0	4039078	91.57432703578336	475	1993825	45.20417347773941	4410710	RS_GCF_000012845.1	f	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__Parabacteroides distasonis	not type material	none	f	104	104	53373	53373	none	0	none	none	none	0	none	none	none	none	none	none	none	none	9285	9285	f	f	t	12731	12731	Contig	ASM3084387v1	na	PRJNA970820	SAMN36703707	475	12731	USA	2023-08-18	GCA_030843875.1	derived from metagenome	full	N1163.7	feces	none	0	none	Parabacteroides distasonis	none	na	none	none	none	none	none	none	2023/08/18	0	823	none	N1163.7	University of Illinois at Urbana Champaign	823	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__Parabacteroides distasonis	d__Bacteria;x__FCB group;x__Bacteroidota/Chlorobiota group;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__Parabacteroides distasonis	0	4410710	none	none	na	4410710	0	JAUUOT000000000.1	3981	475	none	0	none	none	none	none	none	none	none	none	none	none	none	none	none	none	0	18	35	0		GCA_030843875.1
GB_GCA_030839725.1	0	90.91	1.74	Specific	92.74	0.77	427	o__Bacteroidales (UID2621)	260	25.0	3916136	91.21520473911283	238	1924601	44.82808417687775	4293293	RS_GCF_000012845.1	f	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__Parabacteroides distasonis	not type material	none	f	50	50	95759	95759	none	0	none	none	none	0	none	none	none	none	none	none	none	none	18039	18039	f	f	t	29168	29168	Contig	ASM3083972v1	na	PRJNA970820	SAMN36703631	238	29168	USA	2023-08-18	GCA_030839725.1	derived from metagenome	full	N1154.14	feces	none	0	none	Parabacteroides distasonis	none	na	none	none	none	none	none	none	2023/08/18	0	823	none	N1154.14	University of Illinois at Urbana Champaign	823	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__Parabacteroides distasonis	d__Bacteria;x__FCB group;x__Bacteroidota/Chlorobiota group;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__Parabacteroides distasonis	0	4293293	none	none	na	4293293	0	JAUULV000000000.1	3702	238	none	0	none	none	none	none	none	none	none	none	none	none	none	none	none	none	0	15	31	0		GCA_030839725.1
GB_GCA_009774835.1	0	99.99	0.89	Specific	99.23	0.51	427	o__Bacteroidales (UID2621)	260	0.0	4431842	91.0630697937426	71	2192536	45.057698595353166	4866783	RS_GCF_000012845.1	f	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__Parabacteroides distasonis	not type material	none	f	16	16	286497	286497	none	0	none	none	none	0	none	none	none	none	none	none	none	none	68536	78496	f	f	t	96399	109791	Scaffold	ASM977483v1	na	PRJNA544874	SAMN12406386	71	96399	Australia: Brisbane	2019-12-20	GCA_009774835.1	derived from metagenome	full	SC1146_S51_bin.3	feces	27.28 S 153.1 E	0	none	Parabacteroides distasonis	none	na	none	62	16	109791	76242	48574	2019/12/20	9	823	none	SC1146_S51_bin.3	University of Queensland	823	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__Parabacteroides distasonis	d__Bacteria;x__FCB group;x__Bacteroidota/Chlorobiota group;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__Parabacteroides distasonis	720	4866783	none	none	na	4866063	0	VSOM00000000.1	4067	62	none	0	none	none	none	none	none	none	none	none	none	none	none	none	none	none	720	19	69	0		GCA_009774835.1
GB_GCA_958435695.1	0	99.97	1.06	Specific	99.42	0.38	427	o__Bacteroidales (UID2621)	260	0.0	4242583	91.52786739818492	71	2083579	44.95033860873029	4635291	RS_GCF_000012845.1	f	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__Parabacteroides distasonis	not type material	none	f	16	16	229975	229975	none	0	none	none	none	0	none	none	none	none	none	none	none	none	65285	65285	f	f	t	106588	106588	Contig	SRR18940298_bin.11_MetaWRAP_v1.3_MAG	na	PRJEB63152	SAMEA114064805	71	106588	none	2023-07-19	GCA_958435695.1	derived from metagenome	full	SRR18940298_bin.11_MetaWRAP_v1.3_MAG	human feces metagenome	none	0	none	Parabacteroides distasonis	none	na	none	none	none	none	none	none	2023/07/19	0	823	none	SRR18940298_bin.11_MetaWRAP_v1.3_MAG	EMG	823	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__Parabacteroides distasonis	d__Bacteria;x__FCB group;x__Bacteroidota/Chlorobiota group;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__Parabacteroides distasonis	0	4635291	none	none	na	4635291	0	CAUBHL000000000.1	3831	71	none	0	none	none	none	none	none	none	none	none	none	none	none	none	none	none	0	18	55	0		GCA_958435695.1
GB_GCA_959600655.1	0	99.89	0.04	Specific	99.42	0.0	427	o__Bacteroidales (UID2621)	260	0.0	4153244	91.23867958827478	47	2053574	45.11302013481793	4552065	RS_GCF_000012845.1	f	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__Parabacteroides distasonis	not type material	none	f	10	10	607261	607261	none	0	none	none	none	0	none	none	none	none	none	none	none	none	96852	96852	f	f	t	147747	147747	Contig	SRR16280015_bin.44_MetaWRAP_v1.3_MAG	na	PRJEB63522	SAMEA114122292	47	147747	none	2023-07-23	GCA_959600655.1	derived from metagenome	full	SRR16280015_bin.44_MetaWRAP_v1.3_MAG	human feces metagenome	none	0	none	Parabacteroides distasonis	none	na	none	none	none	none	none	none	2023/07/23	0	823	none	SRR16280015_bin.44_MetaWRAP_v1.3_MAG	EMG	823	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__Parabacteroides distasonis	d__Bacteria;x__FCB group;x__Bacteroidota/Chlorobiota group;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__Parabacteroides distasonis	0	4552065	none	none	na	4552065	0	CAUGMZ000000000.1	3751	47	none	0	none	none	none	none	none	none	none	none	none	none	none	none	none	none	0	19	51	0		GCA_959600655.1
GB_GCA_022784765.1	0	99.99	1.14	Specific	99.39	0.64	427	o__Bacteroidales (UID2621)	260	0.0	4397497	91.307537284023	55	2171063	45.07892008077842	4816138	RS_GCF_000012845.1	f	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__Parabacteroides distasonis	not type material	none	f	15	15	285232	285232	none	0	none	none	154385	7	106	JALFYO010000052.1	none	none	none	none	none	none	87566	87566	f	f	t	128517	128517	Contig	ASM2278476v1	na	PRJNA629856	SAMN26927455	55	128517	Canada: Lacombe	2022-04-01	GCA_022784765.1	derived from metagenome	full	SUG1129	feces	52.4685 N 113.7307 W	0	0	Parabacteroides distasonis	none	na	9	none	none	none	none	none	2022/04/01	0	823	0	SUG1129	AAFC	823	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__Parabacteroides distasonis	d__Bacteria;x__FCB group;x__Bacteroidota/Chlorobiota group;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__Parabacteroides distasonis	0	4816138	11	67	na	4816138	0	JALFYO000000000.1	4055	55	none	0	none	none	none	none	none	none	none	none	none	none	none	none	none	none	0	19	65	0		GCA_022784765.1
GB_GCA_958445425.1	0	99.67	1.86	Specific	98.62	0.25	427	o__Bacteroidales (UID2621)	260	41.67	4227393	91.3694679276945	91	2093941	45.25774514978488	4626702	RS_GCF_000012845.1	f	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__Parabacteroides distasonis	not type material	none	f	11	11	425312	425312	none	0	none	none	none	0	none	none	none	none	none	none	none	none	50842	50842	f	f	t	116390	116390	Contig	ERR9610044_bin.23_MetaWRAP_v1.3_MAG	na	PRJEB62825	SAMEA114061916	91	116390	none	2023-07-19	GCA_958445425.1	derived from metagenome	full	ERR9610044_bin.23_MetaWRAP_v1.3_MAG	human feces metagenome	none	0	none	Parabacteroides distasonis	none	na	none	none	none	none	none	none	2023/07/19	0	823	none	ERR9610044_bin.23_MetaWRAP_v1.3_MAG	EMG	823	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__Parabacteroides distasonis	d__Bacteria;x__FCB group;x__Bacteroidota/Chlorobiota group;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__Parabacteroides distasonis	0	4626702	none	none	na	4626702	0	CAUCSL000000000.1	3888	91	none	0	none	none	none	none	none	none	none	none	none	none	none	none	none	none	0	19	56	0		GCA_958445425.1
GB_GCA_030842705.1	0	95.03	0.25	Specific	97.5	1.06	427	o__Bacteroidales (UID2621)	260	66.67	3963343	91.36010585145068	233	1968357	45.37313673670028	4338155	RS_GCF_000012845.1	f	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__Parabacteroides distasonis	not type material	none	f	54	54	76689	76689	none	0	none	none	none	0	none	none	none	none	none	none	none	none	18618	18618	f	f	t	28388	28388	Contig	ASM3084270v1	na	PRJNA970820	SAMN36703763	233	28388	USA	2023-08-18	GCA_030842705.1	derived from metagenome	full	N1169.6	feces	none	0	none	Parabacteroides distasonis	none	na	none	none	none	none	none	none	2023/08/18	0	823	none	N1169.6	University of Illinois at Urbana Champaign	823	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__Parabacteroides distasonis	d__Bacteria;x__FCB group;x__Bacteroidota/Chlorobiota group;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__Parabacteroides distasonis	0	4338155	none	none	na	4338155	0	JAUUQX000000000.1	3626	233	none	0	none	none	none	none	none	none	none	none	none	none	none	none	none	none	0	15	47	0		GCA_030842705.1
GB_GCA_959026965.1	0	89.36	0.03	Specific	95.16	0.0	427	o__Bacteroidales (UID2621)	260	0.0	3788424	91.8337916832816	301	1888455	45.77734252376491	4125305	RS_GCF_000012845.1	f	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__Parabacteroides distasonis	not type material	none	f	70	70	59555	59555	none	0	none	none	none	0	none	none	none	none	none	none	none	none	13705	13705	f	f	t	19185	19185	Contig	SRR20881986_bin.33_MetaWRAP_v1.3_MAG	na	PRJEB63188	SAMEA114095894	301	19185	none	2023-07-21	GCA_959026965.1	derived from metagenome	full	SRR20881986_bin.33_MetaWRAP_v1.3_MAG	human feces metagenome	none	0	none	Parabacteroides distasonis	none	na	none	none	none	none	none	none	2023/07/21	0	823	none	SRR20881986_bin.33_MetaWRAP_v1.3_MAG	EMG	823	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__Parabacteroides distasonis	d__Bacteria;x__FCB group;x__Bacteroidota/Chlorobiota group;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__Parabacteroides distasonis	0	4125305	none	none	na	4125305	0	CAUFNR000000000.1	3371	301	none	0	none	none	none	none	none	none	none	none	none	none	none	none	none	none	0	13	34	0		GCA_959026965.1
GB_GCA_959023275.1	0	99.99	0.73	Specific	99.42	0.13	427	o__Bacteroidales (UID2621)	260	0.0	4414846	91.35088986940195	54	2172456	44.95191651127162	4832844	RS_GCF_000012845.1	f	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__Parabacteroides distasonis	not type material	none	f	13	13	350549	350549	none	0	none	none	none	0	none	none	none	none	none	none	none	none	89497	89497	f	f	t	139266	139266	Contig	DRR221348_bin.3_MetaWRAP_v1.3_MAG	na	PRJEB63337	SAMEA114096353	54	139266	none	2023-07-21	GCA_959023275.1	derived from metagenome	full	DRR221348_bin.3_MetaWRAP_v1.3_MAG	human feces metagenome	none	0	none	Parabacteroides distasonis	none	na	none	none	none	none	none	none	2023/07/21	0	823	none	DRR221348_bin.3_MetaWRAP_v1.3_MAG	EMG	823	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__Parabacteroides distasonis	d__Bacteria;x__FCB group;x__Bacteroidota/Chlorobiota group;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__Parabacteroides distasonis	0	4832844	none	none	na	4832844	0	CAUFBL000000000.1	4015	54	none	0	none	none	none	none	none	none	none	none	none	none	none	none	none	none	0	19	61	0		GCA_959023275.1
GB_GCA_008679655.1	0	97.25	0.52	Specific	97.79	0.71	427	o__Bacteroidales (UID2621)	260	0.0	4539273	90.121409406926	11	2268231	45.03280031416511	5036842	RS_GCF_000012845.1	f	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__Parabacteroides distasonis	not type material	none	f	3	3	1272534	1272534	1189640	7	2869	NAMT01000002.1-#3	1189640	7	106	NAMT01000002.1	2871	5094	0	98.711	CP022754.4689619.4692495	Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Tannerellaceae;Parabacteroides;Parabacteroides sp. CT06	457894	457894	t	f	f	793300	793300	Contig	ASM867965v1	na	PRJNA362284	SAMN06546884	11	793300	none	2019-09-23	GCA_008679655.1	derived from metagenome	full	LMAG:80	Human feces	none	0	none	Parabacteroides distasonis	none	na	none	none	none	none	none	none	2019/09/23	0	823	none	LMAG:80	The University of Tokyo	823	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__Parabacteroides distasonis	d__Bacteria;x__FCB group;x__Bacteroidota/Chlorobiota group;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__Parabacteroides distasonis	0	5036842	none	none	na	5036842	0	NAMT00000000.1	4193	11	793300	7	none	none	none	none	none	none	1522	NAMT01000011.1	1522	2706	0	98.752	CP022754.710842.712381	Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Tannerellaceae;Parabacteroides;Parabacteroides sp. CT06	0	19	83	0		GCA_008679655.1
RS_GCF_003437495.1	0	100.0	1.19	Specific	99.42	0.38	427	o__Bacteroidales (UID2621)	260	0.0	4766711	90.80508051605254	76	2362436	45.00608479699943	5249388	RS_GCF_000012845.1	f	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__Parabacteroides distasonis	not type material	none	f	6	5	855468	855981	555206	1	2605	NZ_QSQS01000003.1	555206	2	106	NZ_QSQS01000003.1	1567	2894	0	100	CP022754.4689619.4692495	Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Tannerellaceae;Parabacteroides;Parabacteroides sp. CT06	69067	100949	f	f	t	237148	320880	Scaffold	ASM343749v1	na	PRJNA224116	SAMN09736939	76	237148	China: Shenzhen	2018-08-31	GCA_003437495.1	none	full	na	feces	none	0	0	Parabacteroides distasonis	none	na	5	52	5	320880	205670	122557	2018/08/31	24	823	1	TF10-4	BGI	823	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__Parabacteroides distasonis	d__Bacteria;x__FCB group;x__Bacteroidota/Chlorobiota group;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__Parabacteroides distasonis	240	5249388	11	66	na	5249148	0	QSQS00000000.1	4475	52	1373	1	none	none	none	none	none	none	781	NZ_QSQS01000039.1	781	1443	0	100	CP022754.1214557.1216096	Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Tannerellaceae;Parabacteroides;Parabacteroides sp. CT06	240	19	66	0	GCF_003437495.1	GCF_003437495.1
RS_GCF_018587995.1	0	99.99	0.27	Specific	99.42	0.58	427	o__Bacteroidales (UID2621)	260	0.0	4582863	90.4589502855671	80	2281592	45.03525793809407	5066235	RS_GCF_000012845.1	f	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__Parabacteroides distasonis	not type material	none	f	6	6	636538	636538	3075	1	2870	NZ_JAFBJB010000041.1	636538	8	106	NZ_JAFBJB010000001.1	2870	5245	0	99.652	CP022754.4150823.4153700	Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Tannerellaceae;Parabacteroides;Parabacteroides sp. CT06	63327	63327	f	f	t	304357	304357	Contig	ASM1858799v1	na	PRJNA224116	SAMN17142196	80	304357	Portugal	2021-05-28	GCA_018587995.1	none	full	na	Feces	none	0	0	Parabacteroides distasonis	none	na	23	none	none	none	none	none	2021/05/28	0	823	12	PtFD14MH1	Universidade do Algarve	823	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__Parabacteroides distasonis	d__Bacteria;x__FCB group;x__Bacteroidota/Chlorobiota group;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__Parabacteroides distasonis	0	5066235	11	71	na	5066235	0	JAFBJB000000000.1	4312	80	928	10	none	none	none	none	none	none	921	NZ_JAFBJB010000053.1	921	1701	0	100	HQ760530.1.1440	Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Tannerellaceae;Parabacteroides;uncultured organism	0	19	71	0	GCF_018587995.1	GCF_018587995.1
RS_GCF_018784125.1	0	99.99	1.84	Specific	99.42	0.51	427	o__Bacteroidales (UID2621)	260	0.0	4522192	90.64390923646673	112	2248729	45.08368251167826	4988964	RS_GCF_000012845.1	f	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__Parabacteroides distasonis	not type material	none	f	8	7	702127	702127	858	14	854	NZ_WQNY01000038.1	10578	3	106	NZ_WQNY01000027.1	854	1578	0	100	CP022754.1216505.1219383	Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Tannerellaceae;Parabacteroides;Parabacteroides sp. CT06	44534	55432	f	f	t	171982	217677	Scaffold	ASM1878412v1	na	PRJNA224116	SAMN12147420	112	171982	Ireland	2021-06-08	GCA_018784125.1	none	full	na	feces	51.8985 N 8.4756 W	0	0	Parabacteroides distasonis	none	na	28	90	7	217677	118144	61701	2021/06/08	22	823	9	MCC679	University College Cork	823	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__Parabacteroides distasonis	d__Bacteria;x__FCB group;x__Bacteroidota/Chlorobiota group;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__Parabacteroides distasonis	1064	4988964	11	70	na	4987900	0	WQNY00000000.1	4234	90	351	6	none	none	none	none	none	none	342	NZ_WQNY01000080.1	342	627	3.78e-178	99.708	CP022754.4692906.4694445	Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Tannerellaceae;Parabacteroides;Parabacteroides sp. CT06	1064	19	70	0	GCF_018784125.1	GCF_018784125.1
RS_GCF_018289335.1	0	99.99	0.71	Specific	99.42	0.77	427	o__Bacteroidales (UID2621)	260	0.0	4767129	89.75438239754637	3	2402704	45.23754519840227	5311305	RS_GCF_000012845.1	f	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__Parabacteroides distasonis	not type material	none	f	1	1	5196994	5196994	5196994	7	2871	NZ_CP072231.1-#3	5196994	6	106	NZ_CP072231.1	2871	5273	0	99.826	CEAZ01017753.1812.4688	Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Tannerellaceae;Parabacteroides;gut metagenome	1770435	1770435	t	f	f	5196994	5196994	Complete Genome	ASM1828933v1	na	PRJNA224116	SAMN16451192	none	none	USA: Boston	2021-05-06	GCA_018289335.1	none	full	na	feces	42.3361 N 71.1075 W	3	0	Parabacteroides distasonis	none	na	21	3	1	5196994	5196994	5196994	2021/05/06	0	823	7	CL06T03C10	Brigham & Women's Hospital	823	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__Parabacteroides distasonis	d__Bacteria;x__FCB group;x__Bacteroidota/Chlorobiota group;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__Parabacteroides distasonis	0	5311305	11	84	na	5311305	0	na	4565	3	5196994	7	none	none	none	none	none	none	1522	NZ_CP072231.1	1522	2772	0	99.54	CP022754.3060410.3061949	Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Tannerellaceae;Parabacteroides;Parabacteroides sp. CT06	0	19	84	0	GCF_018289335.1	GCF_018289335.1
RS_GCF_003474765.1	0	100.0	1.07	Specific	99.42	0.13	427	o__Bacteroidales (UID2621)	260	0.0	4579023	90.79319223017218	83	2272117	45.05522550248267	5043355	RS_GCF_000012845.1	f	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__Parabacteroides distasonis	not type material	none	f	10	9	454697	454697	328099	2	3070	NZ_QRPA01000004.1	328099	2	106	NZ_QRPA01000004.1	1545	2793	0	99.288	AGZN01000012.1.2664	Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Tannerellaceae;Parabacteroides;Parabacteroides distasonis CL09T03C24	60758	88479	t	f	f	174582	216784	Scaffold	ASM347476v1	na	PRJNA224116	SAMN09734649	83	174582	China: Shenzhen	2018-09-06	GCA_003474765.1	none	full	na	feces	none	0	0	Parabacteroides distasonis	none	na	5	57	9	216784	151956	83695	2018/09/06	26	823	1	AF36-3	BGI	823	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__Parabacteroides distasonis	d__Bacteria;x__FCB group;x__Bacteroidota/Chlorobiota group;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__Parabacteroides distasonis	395	5043355	11	68	na	5042960	0	QRPA00000000.1	4236	57	328099	1	none	none	none	none	none	none	1522	NZ_QRPA01000004.1	1522	2789	0	99.737	CP022754.710842.712381	Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Tannerellaceae;Parabacteroides;Parabacteroides sp. CT06	395	19	69	0	GCF_003474765.1	GCF_003474765.1
RS_GCF_018292145.1	0	100.0	1.48	Specific	99.42	0.38	427	o__Bacteroidales (UID2621)	260	0.0	4578887	90.4419697439554	1	2284877	45.13078756969971	5062790	RS_GCF_000012845.1	f	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__Parabacteroides distasonis	not type material	none	f	1	1	5062790	5062790	5062790	7	2871	NZ_CP072254.1-#3	5062790	7	106	NZ_CP072254.1	2871	5297	0	99.965	CP022754.1216505.1219383	Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Tannerellaceae;Parabacteroides;Parabacteroides sp. CT06	5062790	5062790	t	f	f	5062790	5062790	Complete Genome	ASM1829214v1	na	PRJNA224116	SAMN16451183	none	none	USA: Boston	2021-05-06	GCA_018292145.1	none	full	na	feces	42.3361 N 71.1075 W	1	0	Parabacteroides distasonis CL03T12C09	none	na	21	1	1	5062790	5062790	5062790	2021/05/06	0	823	7	CL03T12C09	Brigham & Women's Hospital	999416	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__Parabacteroides distasonis	d__Bacteria;x__FCB group;x__Bacteroidota/Chlorobiota group;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__Parabacteroides distasonis;x__Parabacteroides distasonis CL03T12C09	0	5062790	11	80	na	5062790	0	na	4227	1	5062790	7	none	none	none	none	none	none	1522	NZ_CP072254.1	1522	2795	0	99.803	CP022754.4526807.4528346	Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Tannerellaceae;Parabacteroides;Parabacteroides sp. CT06	0	19	80	0	GCF_018292145.1	GCF_018292145.1
