ID	mag_name	link_to_assembly	AB_batch	eha_number	GTDB_version	GTDB_release	domain	phylum	class	order	family	genus	species	fastani_ani	closest_placement_ani	closest_placement_af	completeness	contamination	size	GC	N50	coding_density	contigs	number_genes	number_unannotated_genes	DM_batch	host_species	host_order	host_class	locality	country	MAG_url	anno_url	kegg_url	annotated	taxonomy_level	assembly_type	sample_type	gbk_url	kegg_hits	Capture ID	percent_unannotated_genes	percent_unannotated_kegg	dereplicated	metagenomic source	completeness software	binning software	assembly quality	binning parameters	taxonomic identity marker	isolation_source	assembly software	Submission
EHM044953	EHA03003_bin.4.fa	EHA03003	ABB0369	EHA03003	2.3.0	R214	d__Bacteria	p__Bacillota	c__Bacilli	o__Lactobacillales	f__Streptococcaceae	g__Lactococcus	s__Lactococcus lactis	98.33	98.33	0.83	99.97	0.8	2779438	35.00%	83340	0.86	75	NA	NA	DMB0172	Plecotus auritus	Chiroptera	Mammalia	Berlin-Brandenburg	Germany	https://sid.erda.dk/share_redirect/BaMZodj9sA/MAG/ABB0369/EHA03003_bin.4.fa.gz	NA	NA	FALSE	Species	Individual	Faecal	NA	NA	SD0144201	NA	NA	NA	1861841	CheckM2 v1.0.1	MaxBin2, CONCOCT, MetaBAT2, refined using MetaWRAP refinement module	Many fragments with little to no review of assembly other than reporting of standard assembly statistics	default binning parameters	GTDB-tk v2.3.0	host-associated	Megahit v1.2.9	NA
EHM045744	EHA03094_bin.3.fa	EHA03094	ABB0375	EHA03094	2.3.0	R214	d__Bacteria	p__Bacillota	c__Bacilli	o__Lactobacillales	f__Streptococcaceae	g__Lactococcus	s__Lactococcus lactis	98.62	98.62	0.94	98.93	0.54	2127456	35.00%	27088	0.88	121	NA	NA	DMB0172	Plecotus auritus	Chiroptera	Mammalia	NORMANDIE	France	https://sid.erda.dk/share_redirect/BaMZodj9sA/MAG/ABB0375/EHA03094_bin.3.fa.gz	NA	NA	FALSE	Species	Individual	Faecal	NA	NA	SD0376501	NA	NA	NA	1861841	CheckM2 v1.0.1	MaxBin2, CONCOCT, MetaBAT2, refined using MetaWRAP refinement module	Many fragments with little to no review of assembly other than reporting of standard assembly statistics	default binning parameters	GTDB-tk v2.3.0	host-associated	Megahit v1.2.9	NA
EHM045766	EHA03098_bin.3.fa	EHA03098	ABB0375	EHA03098	2.3.0	R214	d__Bacteria	p__Bacillota	c__Bacilli	o__Lactobacillales	f__Streptococcaceae	g__Lactococcus	s__Lactococcus lactis	98.44	98.44	0.84	100	0.2	2556797	35.00%	291327	0.87	19	NA	NA	DMB0172	Plecotus auritus	Chiroptera	Mammalia	AUVERGNE-RHONE-ALPES	France	https://sid.erda.dk/share_redirect/BaMZodj9sA/MAG/ABB0375/EHA03098_bin.3.fa.gz	NA	NA	FALSE	Species	Individual	Faecal	NA	NA	SD0375801	NA	NA	NA	1861841	CheckM2 v1.0.1	MaxBin2, CONCOCT, MetaBAT2, refined using MetaWRAP refinement module	Many fragments with little to no review of assembly other than reporting of standard assembly statistics	default binning parameters	GTDB-tk v2.3.0	host-associated	Megahit v1.2.9	NA
EHM045845	EHA03117_bin.25.fa	EHA03117	ABB0378	EHA03117	2.3.0	R214	d__Bacteria	p__Bacillota	c__Bacilli	o__Lactobacillales	f__Streptococcaceae	g__Lactococcus	s__Lactococcus lactis	98.62	98.62	0.88	100	0.07	2298823	35.00%	44538	0.91	86	NA	NA	DMB0172	Plecotus auritus	Chiroptera	Mammalia	NORMANDIE	France	https://sid.erda.dk/share_redirect/BaMZodj9sA/MAG/ABB0378/EHA03117_bin.25.fa.gz	NA	NA	FALSE	Species	Coassembly	Faecal	NA	NA	SD0376601, SD0376401, SD0376201, SD0376501, SD0376301, SD0376801, SD0376701	NA	NA	NA	1861841	CheckM2 v1.0.1	MaxBin2, CONCOCT, MetaBAT2, refined using MetaWRAP refinement module	Many fragments with little to no review of assembly other than reporting of standard assembly statistics	default binning parameters	GTDB-tk v2.3.0	host-associated	Megahit v1.2.9	NA
EHM046343	EHA03124_bin.17.fa	EHA03124	ABB0379	EHA03124	2.3.0	R214	d__Bacteria	p__Bacillota	c__Bacilli	o__Lactobacillales	f__Streptococcaceae	g__Lactococcus	s__Lactococcus lactis	98.44	98.44	0.83	100	0.08	2487774	35.00%	291327	0.87	17	2431	489	DMB0172	Plecotus auritus	Chiroptera	Mammalia	AUVERGNE-RHONE-ALPES	France	https://sid.erda.dk/share_redirect/BaMZodj9sA/MAG/ABB0379/EHA03124_bin.17.fa.gz	https://sid.erda.dk/share_redirect/BaMZodj9sA/ANN/EHM046343_anno.tsv.gz	https://sid.erda.dk/share_redirect/BaMZodj9sA/ANN/EHM046343_kegg.tsv.gz	TRUE	Species	Coassembly	Faecal	https://sid.erda.dk/share_redirect/BaMZodj9sA/ANN/EHM046343.gbk.gz	1255	SD0375701, SD0375801, SD0375601, SD0376001	20.1	48.4	DMB0172	1861841	CheckM2 v1.0.1	MaxBin2, CONCOCT, MetaBAT2, refined using MetaWRAP refinement module	Many fragments with little to no review of assembly other than reporting of standard assembly statistics	default binning parameters	GTDB-tk v2.3.0	host-associated	Megahit v1.2.9	NA
EHM046444	EHA03161_bin.38.fa	EHA03161	ABB0384	EHA03161	2.3.0	R214	d__Bacteria	p__Bacillota	c__Bacilli	o__Lactobacillales	f__Streptococcaceae	g__Lactococcus	s__Lactococcus lactis	97.87	97.87	0.88	99.99	0.16	2305033	35.00%	175908	0.88	20	NA	NA	DMB0117	Cathartes aura	Accipitriformes	Aves	Florida, Lake Butler	United States	https://sid.erda.dk/share_redirect/BaMZodj9sA/MAG/ABB0384/EHA03161_bin.38.fa.gz	NA	NA	FALSE	Species	Coassembly	Colon contents	NA	NA	SD0294501, SD0294501, SD0294701, SD0294701, SD0294801, SD0294801, SD0295001, SD0295001, SD0295101, SD0295101, SD0295201, SD0295201, SD0295301, SD0295801, SD0295901, SD0296101, SD0296201, SD0296701, SD0296701, SD0297601, SD0297601, SD0297701, SD0297701, SD0297801, SD0297801, SD0297901, SD0298001, SD0298101	NA	NA	NA	NA	CheckM2 v1.0.1	MaxBin2, CONCOCT, MetaBAT2, refined using MetaWRAP refinement module	Many fragments with little to no review of assembly other than reporting of standard assembly statistics	default binning parameters	GTDB-tk v2.3.0	host-associated	Megahit v1.2.9	NA
EHM056391	EHA04022_bin.2.fa	EHA04022	ABB0455	EHA04022	2.3.0	R214	d__Bacteria	p__Bacillota	c__Bacilli	o__Lactobacillales	f__Streptococcaceae	g__Lactococcus	s__Lactococcus lactis	98.46	98.46	0.88	99.97	0.12	2329367	35.00%	16742	0.87	225	NA	NA	NA	Rhinolophus landeri	Chiroptera	Mammalia	Rio Muni	Equatorial Guinea	https://sid.erda.dk/share_redirect/BaMZodj9sA/MAG/ABB0455/EHA04022_bin.2.fa.gz	NA	NA	FALSE	Species	Individual	Faecal	NA	NA	SD0202001	NA	NA	NA	1861841	CheckM2 v1.0.1	MaxBin2, CONCOCT, MetaBAT2, refined using MetaWRAP refinement module	Many fragments with little to no review of assembly other than reporting of standard assembly statistics	default binning parameters	GTDB-tk v2.3.0	host-associated	Megahit v1.2.9	NA
EHM056528	EHA04063_bin.14.fa	EHA04063	ABB0457	EHA04063	2.3.0	R214	d__Bacteria	p__Bacillota	c__Bacilli	o__Lactobacillales	f__Streptococcaceae	g__Lactococcus	s__Lactococcus lactis	98.69	98.69	0.92	99.98	0.73	2153189	35.00%	48997	0.87	59	NA	NA	DMB0144	Rhinolophus euryale	Chiroptera	Mammalia	Catalonia, Cova Rocafesa	Spain	https://sid.erda.dk/share_redirect/BaMZodj9sA/MAG/ABB0457/EHA04063_bin.14.fa.gz	NA	NA	FALSE	Species	Coassembly	Faecal	NA	NA	SD0005401, SD0005201, SD0004901, SD0004001, SD0004701, SD0005101, SD0004201, SD0005001, SD0004801	NA	NA	NA	1861841	CheckM2 v1.0.1	MaxBin2, CONCOCT, MetaBAT2, refined using MetaWRAP refinement module	Many fragments with little to no review of assembly other than reporting of standard assembly statistics	default binning parameters	GTDB-tk v2.3.0	host-associated	Megahit v1.2.9	NA
EHM056720	EHA04125_bin.32.fa	EHA04125	ABB0463	EHA04125	2.3.0	R214	d__Bacteria	p__Bacillota	c__Bacilli	o__Lactobacillales	f__Streptococcaceae	g__Lactococcus	s__Lactococcus lactis	98.55	98.55	0.79	99.99	1.18	3234287	35.00%	25915	0.85	375	NA	NA	DMB0148,DMB0152	Hipposideros ruber	Chiroptera	Mammalia	Rio Muni	Equatorial Guinea	https://sid.erda.dk/share_redirect/BaMZodj9sA/MAG/ABB0463/EHA04125_bin.32.fa.gz	NA	NA	FALSE	Species	Coassembly	Faecal	NA	NA	SD0201601, SD0201401, SD0202901, SD0202201, SD0201701, SD0202401, SD0202501	NA	NA	NA	1861841	CheckM2 v1.0.1	MaxBin2, CONCOCT, MetaBAT2, refined using MetaWRAP refinement module	Many fragments with little to no review of assembly other than reporting of standard assembly statistics	default binning parameters	GTDB-tk v2.3.0	host-associated	Megahit v1.2.9	NA
EHM057270	EHA04072_bin.16.fa	EHA04072	ABB0458	EHA04072	2.3.0	R214	d__Bacteria	p__Bacillota	c__Bacilli	o__Lactobacillales	f__Streptococcaceae	g__Lactococcus	s__Lactococcus lactis	98.18	98.18	0.83	100	0.35	3357066	37.00%	200628	0.54	351	2757	774	DMB0145	Rhinolophus hipposideros	Chiroptera	Mammalia	Catalonia, Cova de Rialb	Spain	https://sid.erda.dk/share_redirect/BaMZodj9sA/MAG/ABB0458/EHA04072_bin.16.fa.gz	https://sid.erda.dk/share_redirect/BaMZodj9sA/ANN/EHM057270_anno.tsv.gz	https://sid.erda.dk/share_redirect/BaMZodj9sA/ANN/EHM057270_kegg.tsv.gz	TRUE	Species	Coassembly	Faecal	https://sid.erda.dk/share_redirect/BaMZodj9sA/ANN/EHM057270.gbk.gz	1244	SD0000701, SD0002001, SD0001701, SD0001601, SD0003201, SD0003101, SD0221001, SD0000501, SD0001901, SD0221801	28.1	54.9	DMB0145	1861841	CheckM2 v1.0.1	MaxBin2, CONCOCT, MetaBAT2, refined using MetaWRAP refinement module	Many fragments with little to no review of assembly other than reporting of standard assembly statistics	default binning parameters	GTDB-tk v2.3.0	host-associated	Megahit v1.2.9	NA
EHM057831	EHA04140_bin.71.fa	EHA04140	ABB0465	EHA04140	2.3.0	R214	d__Bacteria	p__Bacillota	c__Bacilli	o__Lactobacillales	f__Streptococcaceae	g__Lactococcus	s__Lactococcus lactis	98.19	98.19	0.8	99.92	1.83	2797761	35.00%	42839	0.86	141	2908	779	DMB0150,DMB0180	Myotis bechsteinii	Chiroptera	Mammalia	Catalonia, Avenc Montserrat Ubach	Spain	https://sid.erda.dk/share_redirect/BaMZodj9sA/MAG/ABB0465/EHA04140_bin.71.fa.gz	https://sid.erda.dk/share_redirect/BaMZodj9sA/ANN/EHM057831_anno.tsv.gz	https://sid.erda.dk/share_redirect/BaMZodj9sA/ANN/EHM057831_kegg.tsv.gz	TRUE	Species	Coassembly	Faecal	https://sid.erda.dk/share_redirect/BaMZodj9sA/ANN/EHM057831.gbk.gz	1281	SD0002701, SD0278501, SD0273201, SD0279501, SD0273601, SD0278601, SD0279901, SD0274101, SD0274401, SD0279001, SD0274001, SD0277901, SD0278201, SD0273701, SD0273401, SD0276701, SD0276401, SD0276801, SD0276901, SD0277801, SD0277201, SD0277001, SD0277401	26.8	55.9	DMB0150	1861841	CheckM2 v1.0.1	MaxBin2, CONCOCT, MetaBAT2, refined using MetaWRAP refinement module	Many fragments with little to no review of assembly other than reporting of standard assembly statistics	default binning parameters	GTDB-tk v2.3.0	host-associated	Megahit v1.2.9	NA
EHM066565	EHA04717_bin.1.fa	EHA04717	ABB0564	EHA04717	2.3.0	R214	d__Bacteria	p__Bacillota	c__Bacilli	o__Lactobacillales	f__Streptococcaceae	g__Lactococcus	s__Lactococcus lactis	98.38	98.38	0.88	99.49	0.78	2278074	35.00%	106384	0.88	44	NA	NA	DMB0172	Plecotus auritus	Chiroptera	Mammalia	Łomża	Poland	https://sid.erda.dk/share_redirect/BaMZodj9sA/MAG/ABB0564/EHA04717_bin.1.fa.gz	NA	NA	FALSE	Species	Individual	Faecal	NA	NA	SD0119601	NA	NA	NA	1861841	CheckM2 v1.0.1	MaxBin2, CONCOCT, MetaBAT2, refined using MetaWRAP refinement module	Many fragments with little to no review of assembly other than reporting of standard assembly statistics	default binning parameters	GTDB-tk v2.3.0	host-associated	Megahit v1.2.9	NA
EHM066683	EHA04721_bin.5.fa	EHA04721	ABB0564	EHA04721	2.3.0	R214	d__Bacteria	p__Bacillota	c__Bacilli	o__Lactobacillales	f__Streptococcaceae	g__Lactococcus	s__Lactococcus lactis	98.94	98.94	0.93	99.77	0.62	2028411	35.00%	28754	0.88	108	NA	NA	DMB0172	Plecotus auritus	Chiroptera	Mammalia	Łomża	Poland	https://sid.erda.dk/share_redirect/BaMZodj9sA/MAG/ABB0564/EHA04721_bin.5.fa.gz	NA	NA	FALSE	Species	Individual	Faecal	NA	NA	SD0120001	NA	NA	NA	1861841	CheckM2 v1.0.1	MaxBin2, CONCOCT, MetaBAT2, refined using MetaWRAP refinement module	Many fragments with little to no review of assembly other than reporting of standard assembly statistics	default binning parameters	GTDB-tk v2.3.0	host-associated	Megahit v1.2.9	NA
EHM071389	EHA04963_bin.147.fa	EHA04963	ABB0594	EHA04963	2.3.0	NA	d__Bacteria	p__Bacillota	c__Bacilli	o__Lactobacillales	f__Streptococcaceae	g__Lactococcus	s__Lactococcus lactis	98.58	98.58	0.75	94.34	2.43	2670309	35.00%	7274	0.88	529	2486	709	DMB0173,DMB0187	Podarcis filfolensis	Squamata	Reptilia	Ggantija	Malta	https://sid.erda.dk/share_redirect/BaMZodj9sA/MAG/ABB0594/EHA04963_bin.147.fa.gz	https://sid.erda.dk/share_redirect/BaMZodj9sA/ANN/EHM071389_anno.tsv.gz	https://sid.erda.dk/share_redirect/BaMZodj9sA/ANN/EHM071389_kegg.tsv.gz	TRUE	Species	Coassembly	Faecal	https://sid.erda.dk/share_redirect/BaMZodj9sA/ANN/EHM071389.gbk.gz	1058	SD0232401, SD0233001, SD0233101, SD0232901, SD0233201, SD0233301, SD0230801, SD0231101, SD0231001, SD0230701, SD0230601	28.5	57.4	DMB0173	1861841	CheckM2 v1.0.1	MaxBin2, CONCOCT, MetaBAT2, refined using MetaWRAP refinement module	Many fragments with little to no review of assembly other than reporting of standard assembly statistics	default binning parameters	GTDB-tk v2.3.0	host-associated	Megahit v1.2.9	NA
EHM079037	EHA05266_bin.85.fa	EHA05266	ABB0611	EHA05266	2.3.0	NA	d__Bacteria	p__Bacillota	c__Bacilli	o__Lactobacillales	f__Streptococcaceae	g__Lactococcus	s__Lactococcus lactis	98.49	98.49	0.8	98.85	0.21	2454428	36.00%	147833	0.8	36	2578	0	DMB0180	Myotis bechsteinii	Chiroptera	Mammalia	Catalonia, Avenc Montserrat Ubach	Spain	https://sid.erda.dk/share_redirect/BaMZodj9sA/MAG/ABB0611/EHA05266_bin.85.fa.gz	https://sid.erda.dk/share_redirect/BaMZodj9sA/ANN/EHM079037_anno.tsv.gz	https://sid.erda.dk/share_redirect/BaMZodj9sA/ANN/EHM079037_kegg.tsv.gz	TRUE	Species	Coassembly	Faecal	https://sid.erda.dk/share_redirect/BaMZodj9sA/ANN/EHM079037.gbk.gz	1228	SD0002701, SD0278501, SD0273201, SD0279501, SD0273601, SD0278601, SD0279901, SD0274101, SD0274401, SD0279001, SD0274001, SD0277901, SD0278201, SD0273701, SD0273401, SD0276701, SD0276401, SD0276801, SD0276901, SD0277801, SD0277201, SD0277001, SD0277401, SD0523301, SD0523201, SD0520901, SD0521601, SD0522501, SD0521101, SD0522701, SD0521301, SD0522101, SD0522801, SD0522901, SD0522601, SD0522301, SD0522201	NA	52.4	DMB0180	1861841	CheckM2 v1.0.1	MaxBin2, CONCOCT, MetaBAT2, refined using MetaWRAP refinement module	Many fragments with little to no review of assembly other than reporting of standard assembly statistics	default binning parameters	GTDB-tk v2.3.0	host-associated	Megahit v1.2.9	NA
