ID	mag_name	link_to_assembly	AB_batch	eha_number	GTDB_version	GTDB_release	domain	phylum	class	order	family	genus	species	fastani_ani	closest_placement_ani	closest_placement_af	completeness	contamination	size	GC	N50	coding_density	contigs	number_genes	number_unannotated_genes	DM_batch	host_species	host_order	host_class	locality	country	MAG_url	anno_url	kegg_url	annotated	taxonomy_level	assembly_type	sample_type	gbk_url	kegg_hits	Capture ID	percent_unannotated_genes	percent_unannotated_kegg	dereplicated	metagenomic source	completeness software	binning software	assembly quality	binning parameters	taxonomic identity marker	isolation_source	assembly software	Submission
EHM022850	EHA00849_bin.121.fa	EHA00849	ABB0155	EHA00849	2.3.0	R214	d__Bacteria	p__Campylobacterota	c__Campylobacteria	o__Campylobacterales	f__Helicobacteraceae	g__Helicobacter_C	s__Helicobacter_C marmotae	98.4	98.4	0.92	99.17	0.94	2146208	39.00%	52150	NA	83	NA	NA	DMB0009,DMB0026,DMB0031	Sciurus carolinensis	Rodentia	Mammalia	Piedmont, commande	Italy	https://sid.erda.dk/share_redirect/BaMZodj9sA/MAG/ABB0155/EHA00849_bin.121.fa.gz	https://sid.erda.dk/share_redirect/BaMZodj9sA/ANN/EHM022850_anno.tsv.gz	https://sid.erda.dk/share_redirect/BaMZodj9sA/ANN/EHM022850_kegg.tsv.gz	TRUE	Species	Coassembly	Faecal	https://sid.erda.dk/share_redirect/BaMZodj9sA/ANN/EHM022850.gbk.gz	NA	SD0042102, SD0042001, SD0039101, SD0037101, SD0037001	NA	NA	NA	1861841	CheckM2 v1.0.1	MaxBin2, CONCOCT, MetaBAT2, refined using MetaWRAP refinement module	Many fragments with little to no review of assembly other than reporting of standard assembly statistics	default binning parameters	GTDB-tk v2.3.0	host-associated	Megahit v1.2.9	NA
EHM023418	EHA00928_bin.185.fa	EHA00928	ABB0166	EHA00928	2.3.0	R214	d__Bacteria	p__Campylobacterota	c__Campylobacteria	o__Campylobacterales	f__Helicobacteraceae	g__Helicobacter_C	s__Helicobacter_C marmotae	98.42	98.42	0.95	99.33	0.82	1959222	39.40%	41622	NA	89	1851	412	DMB0006,DMB0001,DMB0025,DMB0031	Sciurus vulgaris	Rodentia	Mammalia	Lombardy, Varese	Italy	https://sid.erda.dk/share_redirect/BaMZodj9sA/MAG/ABB0166/EHA00928_bin.185.fa.gz	https://sid.erda.dk/share_redirect/BaMZodj9sA/ANN/EHM023418_anno.tsv.gz	https://sid.erda.dk/share_redirect/BaMZodj9sA/ANN/EHM023418_kegg.tsv.gz	TRUE	Species	Coassembly	Faecal	https://sid.erda.dk/share_redirect/BaMZodj9sA/ANN/EHM023418.gbk.gz	975	SD0177701, SD0175201, SD0169102, SD0175301, SD0177601, SD0044604, SD0170402, SD0178901, SD0172601, SD0046603, SD0172501, SD0179101, SD0031202, SD0179001, SD0176802, SD0040203, SD0032503, SD0032601, SD0030601	22.3	47.3	DMB0001	1861841	CheckM2 v1.0.1	MaxBin2, CONCOCT, MetaBAT2, refined using MetaWRAP refinement module	Many fragments with little to no review of assembly other than reporting of standard assembly statistics	default binning parameters	GTDB-tk v2.3.0	host-associated	Megahit v1.2.9	NA
EHM023736	EHA00911_bin.7.fa	EHA00911	ABB0164	EHA00911	2.3.0	R214	d__Bacteria	p__Campylobacterota	c__Campylobacteria	o__Campylobacterales	f__Helicobacteraceae	g__Helicobacter_C	s__Helicobacter_C marmotae	98.43	98.43	0.94	99.17	0.82	2026456	39.30%	71210	NA	59	NA	NA	DMB0006,DMB0025,DMB0031	Sciurus vulgaris	Rodentia	Mammalia	Gaia	Portugal	https://sid.erda.dk/share_redirect/BaMZodj9sA/MAG/ABB0164/EHA00911_bin.7.fa.gz	https://sid.erda.dk/share_redirect/BaMZodj9sA/ANN/EHM023736_anno.tsv.gz	https://sid.erda.dk/share_redirect/BaMZodj9sA/ANN/EHM023736_kegg.tsv.gz	TRUE	Species	Coassembly	Faecal	https://sid.erda.dk/share_redirect/BaMZodj9sA/ANN/EHM023736.gbk.gz	NA	SD0188001, SD0188101, SD0188301, SD0187901	NA	NA	NA	1861841	CheckM2 v1.0.1	MaxBin2, CONCOCT, MetaBAT2, refined using MetaWRAP refinement module	Many fragments with little to no review of assembly other than reporting of standard assembly statistics	default binning parameters	GTDB-tk v2.3.0	host-associated	Megahit v1.2.9	NA
EHM024247	EHA00890_bin.59.fa	EHA00890	ABB0161	EHA00890	2.3.0	R214	d__Bacteria	p__Campylobacterota	c__Campylobacteria	o__Campylobacterales	f__Helicobacteraceae	g__Helicobacter_C	s__Helicobacter_C marmotae	98.6	98.6	0.97	99.35	1.18	1809385	39.60%	18273	NA	152	NA	NA	DMB0006,DMB0025,DMB0031	Sciurus vulgaris	Rodentia	Mammalia	Ballina, Co.Mayo	Ireland	https://sid.erda.dk/share_redirect/BaMZodj9sA/MAG/ABB0161/EHA00890_bin.59.fa.gz	https://sid.erda.dk/share_redirect/BaMZodj9sA/ANN/EHM024247_anno.tsv.gz	https://sid.erda.dk/share_redirect/BaMZodj9sA/ANN/EHM024247_kegg.tsv.gz	TRUE	Species	Coassembly	Faecal	https://sid.erda.dk/share_redirect/BaMZodj9sA/ANN/EHM024247.gbk.gz	NA	SD0185201, SD0184301, SD0184201, SD0184601, SD0183901, SD0183801, SD0183602, SD0183701	NA	NA	NA	1861841	CheckM2 v1.0.1	MaxBin2, CONCOCT, MetaBAT2, refined using MetaWRAP refinement module	Many fragments with little to no review of assembly other than reporting of standard assembly statistics	default binning parameters	GTDB-tk v2.3.0	host-associated	Megahit v1.2.9	NA
EHM024342	EHA00869_bin.60.fa	EHA00869	ABB0158	EHA00869	2.3.0	R214	d__Bacteria	p__Campylobacterota	c__Campylobacteria	o__Campylobacterales	f__Helicobacteraceae	g__Helicobacter_C	s__Helicobacter_C marmotae	98.4	98.4	0.94	99.35	0.82	2067372	39.20%	67461	NA	68	NA	NA	DMB0009,DMB0026,DMB0031	Sciurus carolinensis	Rodentia	Mammalia	Scotland, Aberdeen	United Kingdom	https://sid.erda.dk/share_redirect/BaMZodj9sA/MAG/ABB0158/EHA00869_bin.60.fa.gz	https://sid.erda.dk/share_redirect/BaMZodj9sA/ANN/EHM024342_anno.tsv.gz	https://sid.erda.dk/share_redirect/BaMZodj9sA/ANN/EHM024342_kegg.tsv.gz	TRUE	Species	Coassembly	Anal/cloacal swab	https://sid.erda.dk/share_redirect/BaMZodj9sA/ANN/EHM024342.gbk.gz	NA	SD0165901, SD0165701, SD0166701, SD0166101	NA	NA	NA	1861841	CheckM2 v1.0.1	MaxBin2, CONCOCT, MetaBAT2, refined using MetaWRAP refinement module	Many fragments with little to no review of assembly other than reporting of standard assembly statistics	default binning parameters	GTDB-tk v2.3.0	host-associated	Megahit v1.2.9	NA
EHM024364	EHA00854_bin.114.fa	EHA00854	ABB0156	EHA00854	2.3.0	R214	d__Bacteria	p__Campylobacterota	c__Campylobacteria	o__Campylobacterales	f__Helicobacteraceae	g__Helicobacter_C	s__Helicobacter_C marmotae	98.42	98.42	0.94	99.35	0.82	2084754	39.30%	46913	NA	88	NA	NA	DMB0009,DMB0026,DMB0031	Sciurus carolinensis	Rodentia	Mammalia	Piedmont, Piobesi	Italy	https://sid.erda.dk/share_redirect/BaMZodj9sA/MAG/ABB0156/EHA00854_bin.114.fa.gz	https://sid.erda.dk/share_redirect/BaMZodj9sA/ANN/EHM024364_anno.tsv.gz	https://sid.erda.dk/share_redirect/BaMZodj9sA/ANN/EHM024364_kegg.tsv.gz	TRUE	Species	Coassembly	Faecal	https://sid.erda.dk/share_redirect/BaMZodj9sA/ANN/EHM024364.gbk.gz	NA	SD0031601, SD0041201, SD0031601, SD0034202, SD0034101, SD0034401, SD0034301, SD0034201	NA	NA	NA	1861841	CheckM2 v1.0.1	MaxBin2, CONCOCT, MetaBAT2, refined using MetaWRAP refinement module	Many fragments with little to no review of assembly other than reporting of standard assembly statistics	default binning parameters	GTDB-tk v2.3.0	host-associated	Megahit v1.2.9	NA
EHM035969	EHA02408_bin.3.fa	EHA02408	ABB0278	EHA02408	2.3.0	R214	d__Bacteria	p__Campylobacterota	c__Campylobacteria	o__Campylobacterales	f__Helicobacteraceae	g__Helicobacter_C	s__Helicobacter_C marmotae	98.47	98.47	0.95	99.93	0.07	1915329	39.00%	40109	0.91	73	NA	NA	DMB0045	Sciurus carolinensis	Rodentia	Mammalia	Piedmont, Piobesi	Italy	https://sid.erda.dk/share_redirect/BaMZodj9sA/MAG/ABB0278/EHA02408_bin.3.fa.gz	NA	NA	FALSE	Species	Individual	Faecal	NA	NA	SD0035903	NA	NA	NA	1861841	CheckM2 v1.0.1	MaxBin2, CONCOCT, MetaBAT2, refined using MetaWRAP refinement module	Many fragments with little to no review of assembly other than reporting of standard assembly statistics	default binning parameters	GTDB-tk v2.3.0	host-associated	Megahit v1.2.9	EHS012
EHM036236	EHA02421_bin.11.fa	EHA02421	ABB0278	EHA02421	2.3.0	R214	d__Bacteria	p__Campylobacterota	c__Campylobacteria	o__Campylobacterales	f__Helicobacteraceae	g__Helicobacter_C	s__Helicobacter_C marmotae	98.49	98.49	0.96	99.96	0.08	1908525	40.00%	49924	0.91	62	1810	396	DMB0045,DMB0046,DMB0135	Sciurus carolinensis	Rodentia	Mammalia	Piedmont, Piobesi	Italy	https://sid.erda.dk/share_redirect/BaMZodj9sA/MAG/ABB0278/EHA02421_bin.11.fa.gz	https://sid.erda.dk/share_redirect/BaMZodj9sA/ANN/EHM036236_anno.tsv.gz	https://sid.erda.dk/share_redirect/BaMZodj9sA/ANN/EHM036236_kegg.tsv.gz	TRUE	Species	Individual	Faecal	https://sid.erda.dk/share_redirect/BaMZodj9sA/ANN/EHM036236.gbk.gz	962	SD0038002	21.9	46.9	DMB0045	1861841	CheckM2 v1.0.1	MaxBin2, CONCOCT, MetaBAT2, refined using MetaWRAP refinement module	Many fragments with little to no review of assembly other than reporting of standard assembly statistics	default binning parameters	GTDB-tk v2.3.0	host-associated	Megahit v1.2.9	EHS012
EHM036668	EHA02411_bin.61.fa	EHA02411	ABB0278	EHA02411	2.3.0	R214	d__Bacteria	p__Campylobacterota	c__Campylobacteria	o__Campylobacterales	f__Helicobacteraceae	g__Helicobacter_C	s__Helicobacter_C marmotae	98.52	98.52	0.96	99.63	0.14	1896729	40.00%	26967	0.9	111	NA	NA	DMB0045	Sciurus carolinensis	Rodentia	Mammalia	Piedmont, Piobesi	Italy	https://sid.erda.dk/share_redirect/BaMZodj9sA/MAG/ABB0278/EHA02411_bin.61.fa.gz	NA	NA	FALSE	Species	Individual	Faecal	NA	NA	SD0034402	NA	NA	NA	1861841	CheckM2 v1.0.1	MaxBin2, CONCOCT, MetaBAT2, refined using MetaWRAP refinement module	Many fragments with little to no review of assembly other than reporting of standard assembly statistics	default binning parameters	GTDB-tk v2.3.0	host-associated	Megahit v1.2.9	EHS012
EHM037020	EHA02429_bin.27.fa	EHA02429	ABB0279	EHA02429	2.3.0	R214	d__Bacteria	p__Campylobacterota	c__Campylobacteria	o__Campylobacterales	f__Helicobacteraceae	g__Helicobacter_C	s__Helicobacter_C marmotae	98.49	98.49	0.94	99.88	0.11	1948422	39.00%	66648	0.9	50	NA	NA	DMB0045	Sciurus carolinensis	Rodentia	Mammalia	Lombardy, AddaNord	Italy	https://sid.erda.dk/share_redirect/BaMZodj9sA/MAG/ABB0279/EHA02429_bin.27.fa.gz	NA	NA	FALSE	Species	Individual	Faecal	NA	NA	SD0043901	NA	NA	NA	1861841	CheckM2 v1.0.1	MaxBin2, CONCOCT, MetaBAT2, refined using MetaWRAP refinement module	Many fragments with little to no review of assembly other than reporting of standard assembly statistics	default binning parameters	GTDB-tk v2.3.0	host-associated	Megahit v1.2.9	EHS012
EHM037583	EHA02432_bin.26.fa	EHA02432	ABB0279	EHA02432	2.3.0	R214	d__Bacteria	p__Campylobacterota	c__Campylobacteria	o__Campylobacterales	f__Helicobacteraceae	g__Helicobacter_C	s__Helicobacter_C marmotae	98.49	98.49	0.97	99.88	0.08	1905459	40.00%	54393	0.91	58	NA	NA	DMB0045	Sciurus carolinensis	Rodentia	Mammalia	Piedmont, Piobesi	Italy	https://sid.erda.dk/share_redirect/BaMZodj9sA/MAG/ABB0279/EHA02432_bin.26.fa.gz	NA	NA	FALSE	Species	Individual	Faecal	NA	NA	SD0034203	NA	NA	NA	1861841	CheckM2 v1.0.1	MaxBin2, CONCOCT, MetaBAT2, refined using MetaWRAP refinement module	Many fragments with little to no review of assembly other than reporting of standard assembly statistics	default binning parameters	GTDB-tk v2.3.0	host-associated	Megahit v1.2.9	EHS012
EHM038228	EHA02467_bin.26.fa	EHA02467	ABB0281	EHA02467	2.3.0	R214	d__Bacteria	p__Campylobacterota	c__Campylobacteria	o__Campylobacterales	f__Helicobacteraceae	g__Helicobacter_C	s__Helicobacter_C marmotae	98.49	98.49	0.93	99.98	0.09	1957333	39.00%	71175	0.91	49	NA	NA	DMB0044	Sciurus vulgaris	Rodentia	Mammalia	Lombardy, Calusco	Italy	https://sid.erda.dk/share_redirect/BaMZodj9sA/MAG/ABB0281/EHA02467_bin.26.fa.gz	NA	NA	FALSE	Species	Individual	Faecal	NA	NA	SD0044602	NA	NA	NA	1861841	CheckM2 v1.0.1	MaxBin2, CONCOCT, MetaBAT2, refined using MetaWRAP refinement module	Many fragments with little to no review of assembly other than reporting of standard assembly statistics	default binning parameters	GTDB-tk v2.3.0	host-associated	Megahit v1.2.9	EHS012
EHM038599	EHA02544_bin.87.fa	EHA02544	ABB0289	EHA02544	2.3.0	R214	d__Bacteria	p__Campylobacterota	c__Campylobacteria	o__Campylobacterales	f__Helicobacteraceae	g__Helicobacter_C	s__Helicobacter_C marmotae	98.43	98.43	0.95	99.91	0.08	1911838	40.00%	55438	0.91	51	NA	NA	DMB0045	Sciurus carolinensis	Rodentia	Mammalia	Piedmont, ILO	Italy	https://sid.erda.dk/share_redirect/BaMZodj9sA/MAG/ABB0289/EHA02544_bin.87.fa.gz	NA	NA	FALSE	Species	Coassembly	Faecal	NA	NA	SD0176401, SD0175901, SD0039402, SD0039802, SD0042602	NA	NA	NA	1861841	CheckM2 v1.0.1	MaxBin2, CONCOCT, MetaBAT2, refined using MetaWRAP refinement module	Many fragments with little to no review of assembly other than reporting of standard assembly statistics	default binning parameters	GTDB-tk v2.3.0	host-associated	Megahit v1.2.9	NA
EHM038709	EHA02549_bin.49.fa	EHA02549	ABB0290	EHA02549	2.3.0	R214	d__Bacteria	p__Campylobacterota	c__Campylobacteria	o__Campylobacterales	f__Helicobacteraceae	g__Helicobacter_C	s__Helicobacter_C marmotae	98.48	98.48	0.95	99.93	0.18	1946052	39.00%	20236	0.91	143	NA	NA	DMB0044	Sciurus vulgaris	Rodentia	Mammalia	Lombardy, Pineta	Italy	https://sid.erda.dk/share_redirect/BaMZodj9sA/MAG/ABB0290/EHA02549_bin.49.fa.gz	NA	NA	FALSE	Species	Coassembly	Faecal	NA	NA	SD0031103, SD0031101, SD0040102, SD0040101, SD0170802, SD0170801, SD0170803, SD0170903, SD0170902, SD0170901	NA	NA	NA	1861841	CheckM2 v1.0.1	MaxBin2, CONCOCT, MetaBAT2, refined using MetaWRAP refinement module	Many fragments with little to no review of assembly other than reporting of standard assembly statistics	default binning parameters	GTDB-tk v2.3.0	host-associated	Megahit v1.2.9	NA
EHM038899	EHA02594_bin.62.fa	EHA02594	ABB0294	EHA02594	2.3.0	R214	d__Bacteria	p__Campylobacterota	c__Campylobacteria	o__Campylobacterales	f__Helicobacteraceae	g__Helicobacter_C	s__Helicobacter_C marmotae	98.47	98.47	0.96	99.89	0.09	1907987	40.00%	39504	0.9	69	NA	NA	DMB0045	Sciurus carolinensis	Rodentia	Mammalia	Piedmont, Torino	Italy	https://sid.erda.dk/share_redirect/BaMZodj9sA/MAG/ABB0294/EHA02594_bin.62.fa.gz	NA	NA	FALSE	Species	Coassembly	Faecal	NA	NA	SD0029602, SD0031002, SD0031703, SD0178601, SD0178701	NA	NA	NA	1861841	CheckM2 v1.0.1	MaxBin2, CONCOCT, MetaBAT2, refined using MetaWRAP refinement module	Many fragments with little to no review of assembly other than reporting of standard assembly statistics	default binning parameters	GTDB-tk v2.3.0	host-associated	Megahit v1.2.9	NA
EHM039232	EHA02513_bin.25.fa	EHA02513	ABB0286	EHA02513	2.3.0	R214	d__Bacteria	p__Campylobacterota	c__Campylobacteria	o__Campylobacterales	f__Helicobacteraceae	g__Helicobacter_C	s__Helicobacter_C marmotae	98.42	98.42	0.94	99.91	0.1	1978454	39.00%	66912	0.91	50	NA	NA	DMB0045	Sciurus carolinensis	Rodentia	Mammalia	Piedmont, commande	Italy	https://sid.erda.dk/share_redirect/BaMZodj9sA/MAG/ABB0286/EHA02513_bin.25.fa.gz	NA	NA	FALSE	Species	Coassembly	Faecal	NA	NA	SD0037001, SD0037002, SD0037101, SD0039101, SD0039102, SD0042003, SD0042001, SD0042102, SD0042101	NA	NA	NA	1861841	CheckM2 v1.0.1	MaxBin2, CONCOCT, MetaBAT2, refined using MetaWRAP refinement module	Many fragments with little to no review of assembly other than reporting of standard assembly statistics	default binning parameters	GTDB-tk v2.3.0	host-associated	Megahit v1.2.9	NA
EHM039548	EHA02583_bin.85.fa	EHA02583	ABB0293	EHA02583	2.3.0	R214	d__Bacteria	p__Campylobacterota	c__Campylobacteria	o__Campylobacterales	f__Helicobacteraceae	g__Helicobacter_C	s__Helicobacter_C marmotae	98.44	98.44	0.95	99.96	0.21	1969774	39.00%	44108	0.91	72	NA	NA	DMB0045	Sciurus carolinensis	Rodentia	Mammalia	Piedmont, RS	Italy	https://sid.erda.dk/share_redirect/BaMZodj9sA/MAG/ABB0293/EHA02583_bin.85.fa.gz	NA	NA	FALSE	Species	Coassembly	Faecal	NA	NA	SD0034002, SD0034003, SD0034001, SD0034602, SD0034603, SD0034601, SD0035603, SD0035602, SD0036302, SD0036301, SD0036601	NA	NA	NA	1861841	CheckM2 v1.0.1	MaxBin2, CONCOCT, MetaBAT2, refined using MetaWRAP refinement module	Many fragments with little to no review of assembly other than reporting of standard assembly statistics	default binning parameters	GTDB-tk v2.3.0	host-associated	Megahit v1.2.9	NA
EHM039834	EHA02500_bin.88.fa	EHA02500	ABB0285	EHA02500	2.3.0	R214	d__Bacteria	p__Campylobacterota	c__Campylobacteria	o__Campylobacterales	f__Helicobacteraceae	g__Helicobacter_C	s__Helicobacter_C marmotae	98.49	98.49	0.93	99.96	0.08	1953952	39.00%	77707	0.91	55	NA	NA	DMB0044	Sciurus vulgaris	Rodentia	Mammalia	Lombardy, Calusco	Italy	https://sid.erda.dk/share_redirect/BaMZodj9sA/MAG/ABB0285/EHA02500_bin.88.fa.gz	NA	NA	FALSE	Species	Coassembly	Faecal	NA	NA	SD0178901, SD0179101, SD0179001, SD0044604, SD0044602, SD0045303, SD0045302, SD0045301, SD0045603, SD0045602, SD0046603, SD0046602, SD0046601	NA	NA	NA	1861841	CheckM2 v1.0.1	MaxBin2, CONCOCT, MetaBAT2, refined using MetaWRAP refinement module	Many fragments with little to no review of assembly other than reporting of standard assembly statistics	default binning parameters	GTDB-tk v2.3.0	host-associated	Megahit v1.2.9	NA
EHM039876	EHA02526_bin.126.fa	EHA02526	ABB0288	EHA02526	2.3.0	R214	d__Bacteria	p__Campylobacterota	c__Campylobacteria	o__Campylobacterales	f__Helicobacteraceae	g__Helicobacter_C	s__Helicobacter_C marmotae	98.45	98.45	0.94	99.98	0.08	1969016	39.00%	85596	0.91	63	1833	402	DMB0044,DMB0046,DMB0114,DMB0135	Sciurus vulgaris	Rodentia	Mammalia	Lombardy, Golasecca	Italy	https://sid.erda.dk/share_redirect/BaMZodj9sA/MAG/ABB0288/EHA02526_bin.126.fa.gz	https://sid.erda.dk/share_redirect/BaMZodj9sA/ANN/EHM039876_anno.tsv.gz	https://sid.erda.dk/share_redirect/BaMZodj9sA/ANN/EHM039876_kegg.tsv.gz	TRUE	Species	Coassembly	Faecal	https://sid.erda.dk/share_redirect/BaMZodj9sA/ANN/EHM039876.gbk.gz	971	SD0172601, SD0172501, SD0029703, SD0029804, SD0029801, SD0032503, SD0032502, SD0038504, SD0038503, SD0038501, SD0040203, SD0040202, SD0040201, SD0170402, SD0170401, SD0170303, SD0170301, SD0170302	21.9	47	DMB0044,DMB0046,DMB0114,DMB0135	1861841	CheckM2 v1.0.1	MaxBin2, CONCOCT, MetaBAT2, refined using MetaWRAP refinement module	Many fragments with little to no review of assembly other than reporting of standard assembly statistics	default binning parameters	GTDB-tk v2.3.0	host-associated	Megahit v1.2.9	NA
EHM040467	EHA02488_bin.27.fa	EHA02488	ABB0284	EHA02488	2.3.0	R214	d__Bacteria	p__Campylobacterota	c__Campylobacteria	o__Campylobacterales	f__Helicobacteraceae	g__Helicobacter_C	s__Helicobacter_C marmotae	98.49	98.49	0.94	99.86	0.11	1970631	39.00%	52578	0.9	68	NA	NA	DMB0045	Sciurus carolinensis	Rodentia	Mammalia	Lombardy, AddaNord	Italy	https://sid.erda.dk/share_redirect/BaMZodj9sA/MAG/ABB0284/EHA02488_bin.27.fa.gz	NA	NA	FALSE	Species	Coassembly	Faecal	NA	NA	SD0043603, SD0043602, SD0043601, SD0043901, SD0043902, SD0043904, SD0044003, SD0044004, SD0044001, SD0044102, SD0044101, SD0044103	NA	NA	NA	1861841	CheckM2 v1.0.1	MaxBin2, CONCOCT, MetaBAT2, refined using MetaWRAP refinement module	Many fragments with little to no review of assembly other than reporting of standard assembly statistics	default binning parameters	GTDB-tk v2.3.0	host-associated	Megahit v1.2.9	NA
EHM040929	EHA02565_bin.297.fa	EHA02565	ABB0292	EHA02565	2.3.0	R214	d__Bacteria	p__Campylobacterota	c__Campylobacteria	o__Campylobacterales	f__Helicobacteraceae	g__Helicobacter_C	s__Helicobacter_C marmotae	98.49	98.49	0.92	99.96	0.29	2059978	39.00%	40094	0.9	89	NA	NA	DMB0045	Sciurus carolinensis	Rodentia	Mammalia	Piedmont, Piobesi	Italy	https://sid.erda.dk/share_redirect/BaMZodj9sA/MAG/ABB0292/EHA02565_bin.297.fa.gz	NA	NA	FALSE	Species	Coassembly	Faecal	NA	NA	SD0031601, SD0034101, SD0034102, SD0034202, SD0034201, SD0034203, SD0034301, SD0034303, SD0034302, SD0034401, SD0034402, SD0034403, SD0035802, SD0035901, SD0035903, SD0035904, SD0038002, SD0041201	NA	NA	NA	1861841	CheckM2 v1.0.1	MaxBin2, CONCOCT, MetaBAT2, refined using MetaWRAP refinement module	Many fragments with little to no review of assembly other than reporting of standard assembly statistics	default binning parameters	GTDB-tk v2.3.0	host-associated	Megahit v1.2.9	NA
EHM041697	EHA02723_bin.2.fa	EHA02723	ABB0301	EHA02723	2.3.0	R214	d__Bacteria	p__Campylobacterota	c__Campylobacteria	o__Campylobacterales	f__Helicobacteraceae	g__Helicobacter_C	s__Helicobacter_C marmotae	98.44	98.44	0.94	99.96	0.11	2025257	40.00%	57422	0.9	70	NA	NA	NA	Sciurus carolinensis	Rodentia	Mammalia	Calgary	Canada	https://sid.erda.dk/share_redirect/BaMZodj9sA/MAG/ABB0301/EHA02723_bin.2.fa.gz	NA	NA	FALSE	Species	Individual	Anal/cloacal swab	NA	NA	SD0186701	NA	NA	NA	1861841	CheckM2 v1.0.1	MaxBin2, CONCOCT, MetaBAT2, refined using MetaWRAP refinement module	Many fragments with little to no review of assembly other than reporting of standard assembly statistics	default binning parameters	GTDB-tk v2.3.0	host-associated	Megahit v1.2.9	NA
EHM042168	EHA02770_bin.2.fa	EHA02770	ABB0311	EHA02770	2.3.0	R214	d__Bacteria	p__Campylobacterota	c__Campylobacteria	o__Campylobacterales	f__Helicobacteraceae	g__Helicobacter_C	s__Helicobacter_C marmotae	98.49	98.49	0.95	99.92	0.1	1925298	40.00%	37316	0.9	77	1830	421	DMB0059	Falco eleonorae	Falconiformes	Aves	Canary Island, Norte	Spain	https://sid.erda.dk/share_redirect/BaMZodj9sA/MAG/ABB0311/EHA02770_bin.2.fa.gz	https://sid.erda.dk/share_redirect/BaMZodj9sA/ANN/EHM042168_anno.tsv.gz	https://sid.erda.dk/share_redirect/BaMZodj9sA/ANN/EHM042168_kegg.tsv.gz	TRUE	Species	Coassembly	Anal/cloacal swab	https://sid.erda.dk/share_redirect/BaMZodj9sA/ANN/EHM042168.gbk.gz	956	SD0020002, SD0020303, SD0020004, SD0019905	23	47.8	DMB0059	1861841	CheckM2 v1.0.1	MaxBin2, CONCOCT, MetaBAT2, refined using MetaWRAP refinement module	Many fragments with little to no review of assembly other than reporting of standard assembly statistics	default binning parameters	GTDB-tk v2.3.0	host-associated	Megahit v1.2.9	NA
EHM045007	EHA03029_bin.10.fa	EHA03029	ABB0370	EHA03029	2.3.0	R214	d__Bacteria	p__Campylobacterota	c__Campylobacteria	o__Campylobacterales	f__Helicobacteraceae	g__Helicobacter_C	s__Helicobacter_C marmotae	98.39	98.39	0.98	91.49	0.4	1742784	40.00%	7615	0.91	301	NA	NA	NA	Sciurus carolinensis	Rodentia	Mammalia	Lombardy, Curone	Italy	https://sid.erda.dk/share_redirect/BaMZodj9sA/MAG/ABB0370/EHA03029_bin.10.fa.gz	NA	NA	FALSE	Species	Individual	Faecal	NA	NA	SD0028701	NA	NA	NA	1861841	CheckM2 v1.0.1	MaxBin2, CONCOCT, MetaBAT2, refined using MetaWRAP refinement module	Many fragments with little to no review of assembly other than reporting of standard assembly statistics	default binning parameters	GTDB-tk v2.3.0	host-associated	Megahit v1.2.9	EHS012
EHM045613	EHA03051_bin.9.fa	EHA03051	ABB0372	EHA03051	2.3.0	R214	d__Bacteria	p__Campylobacterota	c__Campylobacteria	o__Campylobacterales	f__Helicobacteraceae	g__Helicobacter_C	s__Helicobacter_C marmotae	98.45	98.45	0.95	99.97	0.05	1955658	39.00%	82678	0.91	51	NA	NA	NA	Sciurus vulgaris	Rodentia	Mammalia	Ovar	Portugal	https://sid.erda.dk/share_redirect/BaMZodj9sA/MAG/ABB0372/EHA03051_bin.9.fa.gz	NA	NA	FALSE	Species	Individual	Anal/cloacal swab	NA	NA	SD0188603	NA	NA	NA	1861841	CheckM2 v1.0.1	MaxBin2, CONCOCT, MetaBAT2, refined using MetaWRAP refinement module	Many fragments with little to no review of assembly other than reporting of standard assembly statistics	default binning parameters	GTDB-tk v2.3.0	host-associated	Megahit v1.2.9	NA
EHM073496	EHA05094_bin.132.fa	EHA05094	ABB0603	EHA05094	2.3.0	NA	d__Bacteria	p__Campylobacterota	c__Campylobacteria	o__Campylobacterales	f__Helicobacteraceae	g__Helicobacter_C	s__Helicobacter_C marmotae	98.46	98.46	0.94	99.91	0.08	1962521	39.00%	47102	0.91	90	1858	418	DMB0173	Sciurus vulgaris	Rodentia	Mammalia	Lombardy, Calusco	Italy	https://sid.erda.dk/share_redirect/BaMZodj9sA/MAG/ABB0603/EHA05094_bin.132.fa.gz	https://sid.erda.dk/share_redirect/BaMZodj9sA/ANN/EHM073496_anno.tsv.gz	https://sid.erda.dk/share_redirect/BaMZodj9sA/ANN/EHM073496_kegg.tsv.gz	TRUE	Species	Coassembly	Faecal	https://sid.erda.dk/share_redirect/BaMZodj9sA/ANN/EHM073496.gbk.gz	972	SD0044604, SD0170402, SD0178901, SD0172601, SD0046603, SD0172501, SD0179101, SD0031202, SD0179001, SD0040203, SD0170303, SD0170903, SD0029703, SD0040202, SD0029801, SD0029804, SD0171202	22.5	47.7	DMB0173	1861841	CheckM2 v1.0.1	MaxBin2, CONCOCT, MetaBAT2, refined using MetaWRAP refinement module	Many fragments with little to no review of assembly other than reporting of standard assembly statistics	default binning parameters	GTDB-tk v2.3.0	host-associated	Megahit v1.2.9	NA
