ID	mag_name	link_to_assembly	AB_batch	eha_number	GTDB_version	GTDB_release	domain	phylum	class	order	family	genus	species	fastani_ani	closest_placement_ani	closest_placement_af	completeness	contamination	size	GC	N50	coding_density	contigs	number_genes	number_unannotated_genes	DM_batch	host_species	host_order	host_class	locality	country	MAG_url	anno_url	kegg_url	annotated	taxonomy_level	assembly_type	sample_type	gbk_url	kegg_hits	Capture ID	percent_unannotated_genes	percent_unannotated_kegg	dereplicated	metagenomic source	completeness software	binning software	assembly quality	binning parameters	taxonomic identity marker	isolation_source	assembly software	Submission
EHM032666	EHA02118_bin.8.fa	EHA02118	ABB0254	EHA02118	2.3.0	R214	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Pseudomonadales	f__Pseudomonadaceae	g__Pseudomonas	s__Pseudomonas aeruginosa	98.7	98.7	0.82	99.66	2.19	6696827	65.00%	13695	0.89	778	NA	NA	DMB0035	Petrogale xanthopus	Diprotodontia	Mammalia	Bimbowrie CP	Australia	https://sid.erda.dk/share_redirect/BaMZodj9sA/MAG/ABB0254/EHA02118_bin.8.fa.gz	NA	NA	FALSE	Species	Individual	Pouch	NA	NA	SD0285601	NA	NA	NA	NA	CheckM2 v1.0.1	MaxBin2, CONCOCT, MetaBAT2, refined using MetaWRAP refinement module	Many fragments with little to no review of assembly other than reporting of standard assembly statistics	default binning parameters	GTDB-tk v2.3.0	host-associated	Megahit v1.2.9	NA
EHM032746	EHA02116_bin.7.fa	EHA02116	ABB0254	EHA02116	2.3.0	R214	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Pseudomonadales	f__Pseudomonadaceae	g__Pseudomonas	s__Pseudomonas aeruginosa	98.65	98.65	0.84	99.94	1.95	6790412	66.00%	16055	0.89	675	6785	1343	DMB0035,DMB0114	Petrogale xanthopus	Diprotodontia	Mammalia	Flinders ranges NP	Australia	https://sid.erda.dk/share_redirect/BaMZodj9sA/MAG/ABB0254/EHA02116_bin.7.fa.gz	https://sid.erda.dk/share_redirect/BaMZodj9sA/ANN/EHM032746_anno.tsv.gz	https://sid.erda.dk/share_redirect/BaMZodj9sA/ANN/EHM032746_kegg.tsv.gz	TRUE	Species	Individual	Pouch	https://sid.erda.dk/share_redirect/BaMZodj9sA/ANN/EHM032746.gbk.gz	3512	SD0286501	19.8	48.2	DMB0035,DMB0114	NA	CheckM2 v1.0.1	MaxBin2, CONCOCT, MetaBAT2, refined using MetaWRAP refinement module	Many fragments with little to no review of assembly other than reporting of standard assembly statistics	default binning parameters	GTDB-tk v2.3.0	host-associated	Megahit v1.2.9	NA
EHM041623	EHA02714_bin.13.fa	EHA02714	ABB0301	EHA02714	2.3.0	R214	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Pseudomonadales	f__Pseudomonadaceae	g__Pseudomonas	s__Pseudomonas aeruginosa	98.6	98.6	0.84	91.75	1.19	6075110	66.00%	8705	0.89	992	5927	1215	DMB0084,DMB0114	Peromyscus maniculatus	Rodentia	Mammalia	British Columbia	Canada	https://sid.erda.dk/share_redirect/BaMZodj9sA/MAG/ABB0301/EHA02714_bin.13.fa.gz	https://sid.erda.dk/share_redirect/BaMZodj9sA/ANN/EHM041623_anno.tsv.gz	https://sid.erda.dk/share_redirect/BaMZodj9sA/ANN/EHM041623_kegg.tsv.gz	TRUE	Species	Individual	Faecal	https://sid.erda.dk/share_redirect/BaMZodj9sA/ANN/EHM041623.gbk.gz	2969	SD0206101	20.5	49.9	DMB0084,DMB0114	1861841	CheckM2 v1.0.1	MaxBin2, CONCOCT, MetaBAT2, refined using MetaWRAP refinement module	Many fragments with little to no review of assembly other than reporting of standard assembly statistics	default binning parameters	GTDB-tk v2.3.0	host-associated	Megahit v1.2.9	NA
EHM041798	EHA02762_bin.2.fa	EHA02762	ABB0309	EHA02762	2.3.0	R214	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Pseudomonadales	f__Pseudomonadaceae	g__Pseudomonas	s__Pseudomonas aeruginosa	98.75	98.75	0.86	100	1.26	7080003	66.00%	33724	0.89	358	6939	1262	DMB0057,DMB0114	Cyanoloxia rothschildii	Passeriformes	Aves	Madre de Dios	Peru	https://sid.erda.dk/share_redirect/BaMZodj9sA/MAG/ABB0309/EHA02762_bin.2.fa.gz	https://sid.erda.dk/share_redirect/BaMZodj9sA/ANN/EHM041798_anno.tsv.gz	https://sid.erda.dk/share_redirect/BaMZodj9sA/ANN/EHM041798_kegg.tsv.gz	TRUE	Species	Coassembly	Anal/cloacal swab	https://sid.erda.dk/share_redirect/BaMZodj9sA/ANN/EHM041798.gbk.gz	3758	SD0244301, SD0248001, SD0194101	18.2	45.8	DMB0057,DMB0114	1861841	CheckM2 v1.0.1	MaxBin2, CONCOCT, MetaBAT2, refined using MetaWRAP refinement module	Many fragments with little to no review of assembly other than reporting of standard assembly statistics	default binning parameters	GTDB-tk v2.3.0	host-associated	Megahit v1.2.9	NA
EHM042166	EHA02774_bin.1.fa	EHA02774	ABB0312	EHA02774	2.3.0	R214	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Pseudomonadales	f__Pseudomonadaceae	g__Pseudomonas	s__Pseudomonas aeruginosa	98.82	98.82	0.94	98.85	0.58	6040491	67.00%	61573	0.9	151	NA	NA	DMB0061	Habia rubica	Passeriformes	Aves	Madre de Dios	Peru	https://sid.erda.dk/share_redirect/BaMZodj9sA/MAG/ABB0312/EHA02774_bin.1.fa.gz	NA	NA	FALSE	Species	Coassembly	Anal/cloacal swab	NA	NA	SD0245101, SD0245001	NA	NA	NA	1861841	CheckM2 v1.0.1	MaxBin2, CONCOCT, MetaBAT2, refined using MetaWRAP refinement module	Many fragments with little to no review of assembly other than reporting of standard assembly statistics	default binning parameters	GTDB-tk v2.3.0	host-associated	Megahit v1.2.9	NA
EHM042169	EHA02782_bin.1.fa	EHA02782	ABB0316	EHA02782	2.3.0	R214	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Pseudomonadales	f__Pseudomonadaceae	g__Pseudomonas	s__Pseudomonas aeruginosa	98.61	98.61	0.76	96.12	2.25	7326684	63.00%	7620	0.8	1394	NA	NA	DMB0066	Isleria hauxwelli	Passeriformes	Aves	Madre de Dios	Peru	https://sid.erda.dk/share_redirect/BaMZodj9sA/MAG/ABB0316/EHA02782_bin.1.fa.gz	NA	NA	FALSE	Species	Coassembly	Anal/cloacal swab	NA	NA	SD0246901, SD0246801	NA	NA	NA	1861841	CheckM2 v1.0.1	MaxBin2, CONCOCT, MetaBAT2, refined using MetaWRAP refinement module	Many fragments with little to no review of assembly other than reporting of standard assembly statistics	default binning parameters	GTDB-tk v2.3.0	host-associated	Megahit v1.2.9	NA
EHM042196	EHA02807_bin.1.fa	EHA02807	ABB0324	EHA02807	2.3.0	R214	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Pseudomonadales	f__Pseudomonadaceae	g__Pseudomonas	s__Pseudomonas aeruginosa	98.6	98.6	0.88	98.81	0.94	4559971	66.00%	4858	0.89	1106	4166	841	DMB0073,DMB0114	Muscardinus avellanarius	Rodentia	Mammalia	Funen	Denmark	https://sid.erda.dk/share_redirect/BaMZodj9sA/MAG/ABB0324/EHA02807_bin.1.fa.gz	https://sid.erda.dk/share_redirect/BaMZodj9sA/ANN/EHM042196_anno.tsv.gz	https://sid.erda.dk/share_redirect/BaMZodj9sA/ANN/EHM042196_kegg.tsv.gz	TRUE	Species	Coassembly	Faecal	https://sid.erda.dk/share_redirect/BaMZodj9sA/ANN/EHM042196.gbk.gz	2102	SD0161901, SD0161801	20.2	49.5	DMB0073,DMB0114	1861841	CheckM2 v1.0.1	MaxBin2, CONCOCT, MetaBAT2, refined using MetaWRAP refinement module	Many fragments with little to no review of assembly other than reporting of standard assembly statistics	default binning parameters	GTDB-tk v2.3.0	host-associated	Megahit v1.2.9	NA
EHM042202	EHA02931_bin.1.fa	EHA02931	ABB0352	EHA02931	2.3.0	R214	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Pseudomonadales	f__Pseudomonadaceae	g__Pseudomonas	s__Pseudomonas aeruginosa	98.74	98.74	0.87	99.95	0.58	6927496	66.00%	41194	0.89	307	NA	NA	DMB0089	Progne tapera	Passeriformes	Aves	Madre de Dios	Peru	https://sid.erda.dk/share_redirect/BaMZodj9sA/MAG/ABB0352/EHA02931_bin.1.fa.gz	NA	NA	FALSE	Species	Coassembly	Anal/cloacal swab	NA	NA	SD0195901, SD0196001, SD0195801	NA	NA	NA	1861841	CheckM2 v1.0.1	MaxBin2, CONCOCT, MetaBAT2, refined using MetaWRAP refinement module	Many fragments with little to no review of assembly other than reporting of standard assembly statistics	default binning parameters	GTDB-tk v2.3.0	host-associated	Megahit v1.2.9	NA
EHM042203	EHA02936_bin.1.fa	EHA02936	ABB0354	EHA02936	2.3.0	R214	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Pseudomonadales	f__Pseudomonadaceae	g__Pseudomonas	s__Pseudomonas aeruginosa	98.72	98.72	0.86	94.02	1.61	6166840	66.00%	11067	0.89	878	NA	NA	DMB0091	Ramphocelus carbo	Passeriformes	Aves	Madre de Dios	Peru	https://sid.erda.dk/share_redirect/BaMZodj9sA/MAG/ABB0354/EHA02936_bin.1.fa.gz	NA	NA	FALSE	Species	Coassembly	Anal/cloacal swab	NA	NA	SD0245901, SD0242301	NA	NA	NA	1861841	CheckM2 v1.0.1	MaxBin2, CONCOCT, MetaBAT2, refined using MetaWRAP refinement module	Many fragments with little to no review of assembly other than reporting of standard assembly statistics	default binning parameters	GTDB-tk v2.3.0	host-associated	Megahit v1.2.9	NA
EHM042481	EHA02829_bin.7.fa	EHA02829	ABB0330	EHA02829	2.3.0	R214	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Pseudomonadales	f__Pseudomonadaceae	g__Pseudomonas	s__Pseudomonas aeruginosa	98.72	98.72	0.87	94.13	2.32	6042340	66.00%	9996	0.89	852	5991	1180	DMB0078,DMB0114	Myotis brandtii	Chiroptera	Mammalia	Viken	Norway	https://sid.erda.dk/share_redirect/BaMZodj9sA/MAG/ABB0330/EHA02829_bin.7.fa.gz	https://sid.erda.dk/share_redirect/BaMZodj9sA/ANN/EHM042481_anno.tsv.gz	https://sid.erda.dk/share_redirect/BaMZodj9sA/ANN/EHM042481_kegg.tsv.gz	TRUE	Species	Coassembly	Faecal	https://sid.erda.dk/share_redirect/BaMZodj9sA/ANN/EHM042481.gbk.gz	3087	SD0159901, SD0160101	19.7	48.5	DMB0078,DMB0114	1861841	CheckM2 v1.0.1	MaxBin2, CONCOCT, MetaBAT2, refined using MetaWRAP refinement module	Many fragments with little to no review of assembly other than reporting of standard assembly statistics	default binning parameters	GTDB-tk v2.3.0	host-associated	Megahit v1.2.9	NA
EHM042526	EHA02965_bin.10.fa	EHA02965	ABB0365	EHA02965	2.3.0	R214	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Pseudomonadales	f__Pseudomonadaceae	g__Pseudomonas	s__Pseudomonas aeruginosa	98.74	98.74	0.84	100	1.37	7020268	65.00%	22704	0.89	512	6952	1338	DMB0104	Sceloporus variabilis	Squamata	Reptilia	PNLM	Mexico	https://sid.erda.dk/share_redirect/BaMZodj9sA/MAG/ABB0365/EHA02965_bin.10.fa.gz	https://sid.erda.dk/share_redirect/BaMZodj9sA/ANN/EHM042526_anno.tsv.gz	https://sid.erda.dk/share_redirect/BaMZodj9sA/ANN/EHM042526_kegg.tsv.gz	TRUE	Species	Coassembly	Anal/cloacal swab	https://sid.erda.dk/share_redirect/BaMZodj9sA/ANN/EHM042526.gbk.gz	3682	SD0132801, SD0132701, SD0132901	19.2	47	DMB0104	1861841	CheckM2 v1.0.1	MaxBin2, CONCOCT, MetaBAT2, refined using MetaWRAP refinement module	Many fragments with little to no review of assembly other than reporting of standard assembly statistics	default binning parameters	GTDB-tk v2.3.0	host-associated	Megahit v1.2.9	NA
EHM042921	EHA02860_bin.8.fa	EHA02860	ABB0337	EHA02860	2.3.0	R214	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Pseudomonadales	f__Pseudomonadaceae	g__Pseudomonas	s__Pseudomonas aeruginosa	98.74	98.74	0.88	95.47	0.28	6479051	66.00%	18980	0.89	548	NA	NA	NA	Petrogale xanthopus	Diprotodontia	Mammalia	Flinders ranges NP	Australia	https://sid.erda.dk/share_redirect/BaMZodj9sA/MAG/ABB0337/EHA02860_bin.8.fa.gz	NA	NA	FALSE	Species	Coassembly	Pouch	NA	NA	SD0286301, SD0286701, SD0286501, SD0286901	NA	NA	NA	NA	CheckM2 v1.0.1	MaxBin2, CONCOCT, MetaBAT2, refined using MetaWRAP refinement module	Many fragments with little to no review of assembly other than reporting of standard assembly statistics	default binning parameters	GTDB-tk v2.3.0	host-associated	Megahit v1.2.9	NA
EHM043054	EHA02962_bin.3.fa	EHA02962	ABB0364	EHA02962	2.3.0	R214	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Pseudomonadales	f__Pseudomonadaceae	g__Pseudomonas	s__Pseudomonas aeruginosa	98.61	98.61	0.81	94.35	2.14	6251904	65.00%	9203	0.89	943	6283	1360	DMB0103	Sceloporus torquatus	Squamata	Reptilia	PNLM	Mexico	https://sid.erda.dk/share_redirect/BaMZodj9sA/MAG/ABB0364/EHA02962_bin.3.fa.gz	https://sid.erda.dk/share_redirect/BaMZodj9sA/ANN/EHM043054_anno.tsv.gz	https://sid.erda.dk/share_redirect/BaMZodj9sA/ANN/EHM043054_kegg.tsv.gz	TRUE	Species	Coassembly	Anal/cloacal swab	https://sid.erda.dk/share_redirect/BaMZodj9sA/ANN/EHM043054.gbk.gz	3090	SD0133801, SD0133901, SD0133701	21.6	50.8	DMB0103	1861841	CheckM2 v1.0.1	MaxBin2, CONCOCT, MetaBAT2, refined using MetaWRAP refinement module	Many fragments with little to no review of assembly other than reporting of standard assembly statistics	default binning parameters	GTDB-tk v2.3.0	host-associated	Megahit v1.2.9	NA
EHM043059	EHA02960_bin.4.fa	EHA02960	ABB0363	EHA02960	2.3.0	R214	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Pseudomonadales	f__Pseudomonadaceae	g__Pseudomonas	s__Pseudomonas aeruginosa	98.64	98.64	0.87	94.49	1.24	6171917	66.00%	11737	0.89	785	6126	1161	DMB0102,DMB0114	Sceloporus subniger	Squamata	Reptilia	PNLM	Mexico	https://sid.erda.dk/share_redirect/BaMZodj9sA/MAG/ABB0363/EHA02960_bin.4.fa.gz	https://sid.erda.dk/share_redirect/BaMZodj9sA/ANN/EHM043059_anno.tsv.gz	https://sid.erda.dk/share_redirect/BaMZodj9sA/ANN/EHM043059_kegg.tsv.gz	TRUE	Species	Coassembly	Anal/cloacal swab	https://sid.erda.dk/share_redirect/BaMZodj9sA/ANN/EHM043059.gbk.gz	3188	SD0135901, SD0135701	19	48	DMB0102,DMB0114	1861841	CheckM2 v1.0.1	MaxBin2, CONCOCT, MetaBAT2, refined using MetaWRAP refinement module	Many fragments with little to no review of assembly other than reporting of standard assembly statistics	default binning parameters	GTDB-tk v2.3.0	host-associated	Megahit v1.2.9	NA
EHM044333	EHA02849_bin.61.fa	EHA02849	ABB0336	EHA02849	2.3.0	R214	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Pseudomonadales	f__Pseudomonadaceae	g__Pseudomonas	s__Pseudomonas aeruginosa	98.72	98.72	0.89	91.65	1.48	5820261	66.00%	9143	0.89	912	NA	NA	DMB0084	Peromyscus maniculatus	Rodentia	Mammalia	British Columbia	Canada	https://sid.erda.dk/share_redirect/BaMZodj9sA/MAG/ABB0336/EHA02849_bin.61.fa.gz	NA	NA	FALSE	Species	Coassembly	Faecal	NA	NA	SD0205001, SD0207301, SD0206101, SD0205801, SD0206001, SD0209201, SD0207701, SD0205501, SD0209301, SD0205601, SD0207401	NA	NA	NA	1861841	CheckM2 v1.0.1	MaxBin2, CONCOCT, MetaBAT2, refined using MetaWRAP refinement module	Many fragments with little to no review of assembly other than reporting of standard assembly statistics	default binning parameters	GTDB-tk v2.3.0	host-associated	Megahit v1.2.9	NA
EHM044941	EHA03012_bin.2.fa	EHA03012	ABB0369	EHA03012	2.3.0	R214	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Pseudomonadales	f__Pseudomonadaceae	g__Pseudomonas	s__Pseudomonas aeruginosa	98.71	98.71	0.89	92.74	1.17	6155509	66.00%	10173	0.7	862	NA	NA	DMB0172	Plecotus auritus	Chiroptera	Mammalia	Segovia	Spain	https://sid.erda.dk/share_redirect/BaMZodj9sA/MAG/ABB0369/EHA03012_bin.2.fa.gz	NA	NA	FALSE	Species	Individual	Faecal	NA	NA	SD0050401	NA	NA	NA	1861841	CheckM2 v1.0.1	MaxBin2, CONCOCT, MetaBAT2, refined using MetaWRAP refinement module	Many fragments with little to no review of assembly other than reporting of standard assembly statistics	default binning parameters	GTDB-tk v2.3.0	host-associated	Megahit v1.2.9	NA
EHM044954	EHA03003_bin.5.fa	EHA03003	ABB0369	EHA03003	2.3.0	R214	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Pseudomonadales	f__Pseudomonadaceae	g__Pseudomonas	s__Pseudomonas aeruginosa	98.79	98.79	0.84	99.98	1.74	6830955	66.00%	26914	0.89	393	NA	NA	DMB0172	Plecotus auritus	Chiroptera	Mammalia	Berlin-Brandenburg	Germany	https://sid.erda.dk/share_redirect/BaMZodj9sA/MAG/ABB0369/EHA03003_bin.5.fa.gz	NA	NA	FALSE	Species	Individual	Faecal	NA	NA	SD0144201	NA	NA	NA	1861841	CheckM2 v1.0.1	MaxBin2, CONCOCT, MetaBAT2, refined using MetaWRAP refinement module	Many fragments with little to no review of assembly other than reporting of standard assembly statistics	default binning parameters	GTDB-tk v2.3.0	host-associated	Megahit v1.2.9	NA
EHM045401	EHA03059_bin.1.fa	EHA03059	ABB0372	EHA03059	2.3.0	R214	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Pseudomonadales	f__Pseudomonadaceae	g__Pseudomonas	s__Pseudomonas aeruginosa	98.78	98.78	0.91	99.81	0.22	6734047	66.00%	85053	0.9	139	NA	NA	NA	Sciurus vulgaris	Rodentia	Mammalia	Berlin	Germany	https://sid.erda.dk/share_redirect/BaMZodj9sA/MAG/ABB0372/EHA03059_bin.1.fa.gz	NA	NA	FALSE	Species	Individual	Anal/cloacal swab	NA	NA	SD0267301	NA	NA	NA	1861841	CheckM2 v1.0.1	MaxBin2, CONCOCT, MetaBAT2, refined using MetaWRAP refinement module	Many fragments with little to no review of assembly other than reporting of standard assembly statistics	default binning parameters	GTDB-tk v2.3.0	host-associated	Megahit v1.2.9	NA
EHM052701	EHA03257_bin.94.fa	EHA03257	ABB0388	EHA03257	2.3.0	R214	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Pseudomonadales	f__Pseudomonadaceae	g__Pseudomonas	s__Pseudomonas aeruginosa	98.71	98.71	0.85	99.71	2.25	6665823	66.00%	15282	0.92	682	6631	1254	DMB0120	Myotis myotis	Chiroptera	Mammalia	Ruse	Bulgaria	https://sid.erda.dk/share_redirect/BaMZodj9sA/MAG/ABB0388/EHA03257_bin.94.fa.gz	https://sid.erda.dk/share_redirect/BaMZodj9sA/ANN/EHM052701_anno.tsv.gz	https://sid.erda.dk/share_redirect/BaMZodj9sA/ANN/EHM052701_kegg.tsv.gz	TRUE	Species	Coassembly	Faecal	https://sid.erda.dk/share_redirect/BaMZodj9sA/ANN/EHM052701.gbk.gz	3475	SD0387001, SD0390401, SD0387101, SD0388101, SD0387201, SD0388201, SD0386301, SD0390301, SD0386401, SD0386701, SD0386801, SD0386201, SD0386501, SD0387401, SD0387901, SD0386601, SD0387801, SD0386901, SD0387501, SD0387301, SD0388001, SD0387701, SD0387601, SD0388301	18.9	47.6	DMB0120	1861841	CheckM2 v1.0.1	MaxBin2, CONCOCT, MetaBAT2, refined using MetaWRAP refinement module	Many fragments with little to no review of assembly other than reporting of standard assembly statistics	default binning parameters	GTDB-tk v2.3.0	host-associated	Megahit v1.2.9	NA
EHM052811	EHA03548_bin.1.fa	EHA03548	ABB0421	EHA03548	2.3.0	R214	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Pseudomonadales	f__Pseudomonadaceae	g__Pseudomonas	s__Pseudomonas aeruginosa	98.79	98.79	0.89	99.3	0.62	6572852	66.00%	24271	0.9	447	NA	NA	DMB0134	NA	NA	NA	NA	NA	https://sid.erda.dk/share_redirect/BaMZodj9sA/MAG/ABB0421/EHA03548_bin.1.fa.gz	NA	NA	FALSE	Species	Coassembly	NA	NA	NA	NA	NA	NA	DMB0134	NA	CheckM2 v1.0.1	MaxBin2, CONCOCT, MetaBAT2, refined using MetaWRAP refinement module	Many fragments with little to no review of assembly other than reporting of standard assembly statistics	default binning parameters	GTDB-tk v2.3.0	host-associated	Megahit v1.2.9	NA
EHM056568	EHA04176_bin.7.fa	EHA04176	ABB0468	EHA04176	2.3.0	R214	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Pseudomonadales	f__Pseudomonadaceae	g__Pseudomonas	s__Pseudomonas aeruginosa	98.66	98.66	0.83	99.86	2.11	6762157	65.00%	14740	0.89	736	6734	1348	DMB0138	Myotis mystacinus	Chiroptera	Mammalia	Viken	Norway	https://sid.erda.dk/share_redirect/BaMZodj9sA/MAG/ABB0468/EHA04176_bin.7.fa.gz	https://sid.erda.dk/share_redirect/BaMZodj9sA/ANN/EHM056568_anno.tsv.gz	https://sid.erda.dk/share_redirect/BaMZodj9sA/ANN/EHM056568_kegg.tsv.gz	TRUE	Species	Coassembly	Faecal	https://sid.erda.dk/share_redirect/BaMZodj9sA/ANN/EHM056568.gbk.gz	3469	SD0160001, SD0160201, SD0160301, SD0160901, SD0160501	20	48.5	DMB0138	1861841	CheckM2 v1.0.1	MaxBin2, CONCOCT, MetaBAT2, refined using MetaWRAP refinement module	Many fragments with little to no review of assembly other than reporting of standard assembly statistics	default binning parameters	GTDB-tk v2.3.0	host-associated	Megahit v1.2.9	NA
EHM066285	EHA04714_bin.5.fa	EHA04714	ABB0564	EHA04714	2.3.0	R214	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Pseudomonadales	f__Pseudomonadaceae	g__Pseudomonas	s__Pseudomonas aeruginosa	98.71	98.71	0.87	95.45	0.78	6301662	66.00%	12551	0.89	773	NA	NA	DMB0172	Plecotus auritus	Chiroptera	Mammalia	Siemiatycze	Poland	https://sid.erda.dk/share_redirect/BaMZodj9sA/MAG/ABB0564/EHA04714_bin.5.fa.gz	NA	NA	FALSE	Species	Individual	Faecal	NA	NA	SD0119001	NA	NA	NA	1861841	CheckM2 v1.0.1	MaxBin2, CONCOCT, MetaBAT2, refined using MetaWRAP refinement module	Many fragments with little to no review of assembly other than reporting of standard assembly statistics	default binning parameters	GTDB-tk v2.3.0	host-associated	Megahit v1.2.9	NA
EHM066363	EHA04726_bin.1.fa	EHA04726	ABB0564	EHA04726	2.3.0	R214	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Pseudomonadales	f__Pseudomonadaceae	g__Pseudomonas	s__Pseudomonas aeruginosa	98.76	98.76	0.88	93.85	0.89	5935570	66.00%	16432	0.89	469	NA	NA	DMB0172	Plecotus auritus	Chiroptera	Mammalia	Łomża	Poland	https://sid.erda.dk/share_redirect/BaMZodj9sA/MAG/ABB0564/EHA04726_bin.1.fa.gz	NA	NA	FALSE	Species	Individual	Faecal	NA	NA	SD0119701	NA	NA	NA	1861841	CheckM2 v1.0.1	MaxBin2, CONCOCT, MetaBAT2, refined using MetaWRAP refinement module	Many fragments with little to no review of assembly other than reporting of standard assembly statistics	default binning parameters	GTDB-tk v2.3.0	host-associated	Megahit v1.2.9	NA
EHM066628	EHA04720_bin.1.fa	EHA04720	ABB0564	EHA04720	2.3.0	R214	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Pseudomonadales	f__Pseudomonadaceae	g__Pseudomonas	s__Pseudomonas aeruginosa	98.82	98.82	0.91	99.99	1.35	6705713	66.00%	97627	0.9	122	NA	NA	DMB0172	Plecotus auritus	Chiroptera	Mammalia	Siemiatycze	Poland	https://sid.erda.dk/share_redirect/BaMZodj9sA/MAG/ABB0564/EHA04720_bin.1.fa.gz	NA	NA	FALSE	Species	Individual	Faecal	NA	NA	SD0118801	NA	NA	NA	1861841	CheckM2 v1.0.1	MaxBin2, CONCOCT, MetaBAT2, refined using MetaWRAP refinement module	Many fragments with little to no review of assembly other than reporting of standard assembly statistics	default binning parameters	GTDB-tk v2.3.0	host-associated	Megahit v1.2.9	NA
EHM066686	EHA04721_bin.8.fa	EHA04721	ABB0564	EHA04721	2.3.0	R214	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Pseudomonadales	f__Pseudomonadaceae	g__Pseudomonas	s__Pseudomonas aeruginosa	98.84	98.84	0.9	99.01	0.61	6359701	66.00%	19076	0.9	537	NA	NA	DMB0172	Plecotus auritus	Chiroptera	Mammalia	Łomża	Poland	https://sid.erda.dk/share_redirect/BaMZodj9sA/MAG/ABB0564/EHA04721_bin.8.fa.gz	NA	NA	FALSE	Species	Individual	Faecal	NA	NA	SD0120001	NA	NA	NA	1861841	CheckM2 v1.0.1	MaxBin2, CONCOCT, MetaBAT2, refined using MetaWRAP refinement module	Many fragments with little to no review of assembly other than reporting of standard assembly statistics	default binning parameters	GTDB-tk v2.3.0	host-associated	Megahit v1.2.9	NA
EHM067652	EHA04588_bin.66.fa	EHA04588	ABB0515	EHA04588	2.3.0	R214	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Pseudomonadales	f__Pseudomonadaceae	g__Pseudomonas	s__Pseudomonas aeruginosa	98.62	98.62	0.81	95.36	2.21	6422639	65.00%	9550	0.89	986	6323	1364	DMB0165	Lepus europaeus	Lagomorpha	Mammalia	Gipuzkoa	Spain	https://sid.erda.dk/share_redirect/BaMZodj9sA/MAG/ABB0515/EHA04588_bin.66.fa.gz	https://sid.erda.dk/share_redirect/BaMZodj9sA/ANN/EHM067652_anno.tsv.gz	https://sid.erda.dk/share_redirect/BaMZodj9sA/ANN/EHM067652_kegg.tsv.gz	TRUE	Species	Coassembly	Colon contents	https://sid.erda.dk/share_redirect/BaMZodj9sA/ANN/EHM067652.gbk.gz	3113	SD0453201, SD0453801, SD0454001, SD0453501, SD0453701, SD0453301, SD0454101, SD0453201, SD0453901, SD0453501, SD0453101, SD0453301, SD0453901, SD0454101, SD0453401, SD0454201, SD0453801, SD0453601, SD0453701, SD0453101, SD0454301	21.6	50.8	DMB0165	NA	CheckM2 v1.0.1	MaxBin2, CONCOCT, MetaBAT2, refined using MetaWRAP refinement module	Many fragments with little to no review of assembly other than reporting of standard assembly statistics	default binning parameters	GTDB-tk v2.3.0	host-associated	Megahit v1.2.9	NA
