accession	ambiguous_bases	checkm2_completeness	checkm2_contamination	checkm2_model	checkm_completeness	checkm_contamination	checkm_marker_count	checkm_marker_lineage	checkm_marker_set_count	checkm_strain_heterogeneity	coding_bases	coding_density	contig_count	gc_count	gc_percentage	genome_size	gtdb_genome_representative	gtdb_representative	gtdb_taxonomy	gtdb_type_designation_ncbi_taxa	gtdb_type_designation_ncbi_taxa_sources	gtdb_type_species_of_genus	l50_contigs	l50_scaffolds	longest_contig	longest_scaffold	lsu_23s_contig_len	lsu_23s_count	lsu_23s_length	lsu_23s_query_id	lsu_5s_contig_len	lsu_5s_count	lsu_5s_length	lsu_5s_query_id	lsu_silva_23s_blast_align_len	lsu_silva_23s_blast_bitscore	lsu_silva_23s_blast_evalue	lsu_silva_23s_blast_perc_identity	lsu_silva_23s_blast_subject_id	lsu_silva_23s_taxonomy	mean_contig_length	mean_scaffold_length	mimag_high_quality	mimag_low_quality	mimag_medium_quality	n50_contigs	n50_scaffolds	ncbi_assembly_level	ncbi_assembly_name	ncbi_assembly_type	ncbi_bioproject	ncbi_biosample	ncbi_contig_count	ncbi_contig_n50	ncbi_country	ncbi_date	ncbi_genbank_assembly_accession	ncbi_genome_category	ncbi_genome_representation	ncbi_isolate	ncbi_isolation_source	ncbi_lat_lon	ncbi_molecule_count	ncbi_ncrna_count	ncbi_organism_name	ncbi_protein_count	ncbi_refseq_category	ncbi_rrna_count	ncbi_scaffold_count	ncbi_scaffold_l50	ncbi_scaffold_n50	ncbi_scaffold_n75	ncbi_scaffold_n90	ncbi_seq_rel_date	ncbi_spanned_gaps	ncbi_species_taxid	ncbi_ssu_count	ncbi_strain_identifiers	ncbi_submitter	ncbi_taxid	ncbi_taxonomy	ncbi_taxonomy_unfiltered	ncbi_total_gap_length	ncbi_total_length	ncbi_translation_table	ncbi_trna_count	ncbi_type_material_designation	ncbi_ungapped_length	ncbi_unspanned_gaps	ncbi_wgs_master	protein_count	scaffold_count	ssu_contig_len	ssu_count	ssu_gg_blast_align_len	ssu_gg_blast_bitscore	ssu_gg_blast_evalue	ssu_gg_blast_perc_identity	ssu_gg_blast_subject_id	ssu_gg_taxonomy	ssu_length	ssu_query_id	ssu_silva_blast_align_len	ssu_silva_blast_bitscore	ssu_silva_blast_evalue	ssu_silva_blast_perc_identity	ssu_silva_blast_subject_id	ssu_silva_taxonomy	total_gap_length	trna_aa_count	trna_count	trna_selenocysteine_count	original_gcf	search_accession
RS_GCF_947256775.1	0	99.98	2.34	Specific	99.62	1.03	427	o__Bacteroidales (UID2621)	260	0.0	6027902	91.00372490280122	80	2874017	43.38926751529373	6623797	RS_GCF_000969835.1	f	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__Parabacteroides goldsteinii	not type material	none	f	17	17	333210	333210	none	0	none	none	none	0	none	none	none	none	none	none	none	none	82797	82797	f	f	t	133546	133546	Contig	SRR19241958_bin.4_metawrap_v1.3_MAG	na	PRJNA224116	SAMEA111545528	80	133546	none	2022-11-06	GCA_947256775.1	derived from metagenome	full	SRR19241958_bin.4_metawrap_v1.3_MAG	mouse gut metagenome	none	0	0	Parabacteroides goldsteinii	none	na	0	none	none	none	none	none	2022/11/06	0	328812	0	SRR19241958_bin.4_metawrap_v1.3_MAG	EMG	328812	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__Parabacteroides goldsteinii	d__Bacteria;x__FCB group;x__Bacteroidota/Chlorobiota group;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__Parabacteroides goldsteinii	0	6623797	11	61	na	6623797	0	CAMYHT000000000.1	5249	80	none	0	none	none	none	none	none	none	none	none	none	none	none	none	none	none	0	19	61	0	GCF_947256775.1	GCF_947256775.1
RS_GCF_009677865.1	0	99.99	2.07	Specific	99.62	1.03	427	o__Bacteroidales (UID2621)	260	0.0	6134545	90.76959385177194	148	2932927	43.39695814227395	6758370	RS_GCF_000969835.1	f	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__Parabacteroides goldsteinii	not type material	none	f	17	17	503440	503440	5184	1	2869	NZ_WKLQ01000098.1	5184	1	103	NZ_WKLQ01000098.1	2869	5293	0	99.965	ASSQ01000028.100088.102965	Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Tannerellaceae;Parabacteroides;Parabacteroides goldsteinii dnLKV18	45664	45664	t	f	f	116225	116225	Contig	ASM967786v1	na	PRJNA224116	SAMN11946228	148	116225	USA: Boston	2019-11-20	GCA_009677865.1	none	full	na	fecal material [ENVO:00002003]	42.36 N 71.06 W	0	0	Parabacteroides goldsteinii	none	na	3	none	none	none	none	none	2019/11/20	0	328812	1	BIOML-A3	Massachusetts Institute of Technology	328812	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__Parabacteroides goldsteinii	d__Bacteria;x__FCB group;x__Bacteroidota/Chlorobiota group;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__Parabacteroides goldsteinii	0	6758370	11	67	na	6758370	0	WKLQ00000000.1	5404	148	5184	1	none	none	none	none	none	none	1524	NZ_WKLQ01000098.1	1517	2778	0	99.736	EU136697.1.2002	Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Tannerellaceae;Parabacteroides;Parabacteroides goldsteinii	0	19	67	0	GCF_009677865.1	GCF_009677865.1
RS_GCF_009677195.1	0	99.98	2.09	Specific	99.62	1.03	427	o__Bacteroidales (UID2621)	260	0.0	6138016	90.77520462079784	138	2934681	43.40147489362155	6761776	RS_GCF_000969835.1	f	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__Parabacteroides goldsteinii	not type material	none	f	17	17	379254	379254	5184	1	2869	NZ_WKLP01000080.1	5184	1	103	NZ_WKLP01000080.1	2869	5293	0	99.965	ASSQ01000028.100088.102965	Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Tannerellaceae;Parabacteroides;Parabacteroides goldsteinii dnLKV18	48997	49718	t	f	f	127048	140316	Scaffold	ASM967719v1	na	PRJNA224116	SAMN11946229	138	127048	USA: Boston	2019-11-20	GCA_009677195.1	none	full	na	fecal material [ENVO:00002003]	42.36 N 71.06 W	0	0	Parabacteroides goldsteinii	none	na	3	136	17	140316	82308	39792	2019/11/20	2	328812	1	BIOML-A4	Massachusetts Institute of Technology	328812	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__Parabacteroides goldsteinii	d__Bacteria;x__FCB group;x__Bacteroidota/Chlorobiota group;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__Parabacteroides goldsteinii	68	6761776	11	68	na	6761708	0	WKLP00000000.1	5424	136	5184	1	none	none	none	none	none	none	1524	NZ_WKLP01000080.1	1517	2778	0	99.736	EU136697.1.2002	Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Tannerellaceae;Parabacteroides;Parabacteroides goldsteinii	68	19	68	0	GCF_009677195.1	GCF_009677195.1
RS_GCF_948761645.1	0	99.87	3.15	Specific	98.45	0.64	427	o__Bacteroidales (UID2621)	260	0.0	5830001	90.66404637768429	304	2793438	43.46716153057598	6430334	RS_GCF_000969835.1	f	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__Parabacteroides goldsteinii	not type material	none	f	44	25	174610	319109	none	0	none	none	205214	1	103	NZ_CAQBOR010000004.1	none	none	none	none	none	none	21139	42868	f	f	t	44592	77833	Scaffold	MGBC108791	na	PRJNA224116	SAMEA112382609	304	44592	none	2023-04-23	GCA_948761645.1	derived from metagenome	full	MGBC108791	feces	none	0	0	Parabacteroides goldsteinii	none	na	3	150	25	77833	45212	19780	2023/04/23	154	328812	1	MGBC108791	UNIVERSITY OF CAMBRIDGE	328812	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__Parabacteroides goldsteinii	d__Bacteria;x__FCB group;x__Bacteroidota/Chlorobiota group;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__Parabacteroides goldsteinii	3786	6430334	11	42	na	6426548	0	CAQBOR000000000.1	5173	150	216243	1	none	none	none	none	none	none	231	NZ_CAQBOR010000002.1	228	422	1.24e-116	100	AGZO01000045.56609.58123	Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Tannerellaceae;Parabacteroides;Parabacteroides goldsteinii CL02T12C30	3786	19	42	0	GCF_948761645.1	GCF_948761645.1
RS_GCF_947364385.1	0	99.97	2.12	Specific	99.62	0.64	427	o__Bacteroidales (UID2621)	260	0.0	5985622	91.00355006195504	88	2852095	43.36237238401484	6577350	RS_GCF_000969835.1	f	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__Parabacteroides goldsteinii	not type material	none	f	16	16	476419	476419	none	0	none	none	none	0	none	none	none	none	none	none	none	none	74742	74742	f	f	t	133646	133646	Contig	SRR14836543_bin.5_metawrap_v1.3_MAG	na	PRJNA224116	SAMEA112144040	88	133646	none	2022-11-28	GCA_947364385.1	derived from metagenome	full	SRR14836543_bin.5_metawrap_v1.3_MAG	mouse gut metagenome	none	0	0	Parabacteroides goldsteinii	none	na	0	none	none	none	none	none	2022/11/28	0	328812	0	SRR14836543_bin.5_metawrap_v1.3_MAG	EMG	328812	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__Parabacteroides goldsteinii	d__Bacteria;x__FCB group;x__Bacteroidota/Chlorobiota group;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__Parabacteroides goldsteinii	0	6577350	11	55	na	6577350	0	CANASR000000000.1	5198	88	none	0	none	none	none	none	none	none	none	none	none	none	none	none	none	none	0	19	56	0	GCF_947364385.1	GCF_947364385.1
RS_GCF_949022055.1	0	99.87	1.05	Specific	98.85	0.19	427	o__Bacteroidales (UID2621)	260	0.0	5770249	91.0844197746634	67	2748005	43.3791233770744	6335056	RS_GCF_000969835.1	f	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__Parabacteroides goldsteinii	not type material	none	f	15	14	392875	451455	none	0	none	none	none	0	none	none	none	none	none	none	none	none	94550	97462	f	f	t	148391	150539	Scaffold	MGBC143667	na	PRJNA224116	SAMEA112413937	67	148391	none	2023-04-23	GCA_949022055.1	derived from metagenome	full	MGBC143667	feces	none	0	0	Parabacteroides goldsteinii	none	na	0	65	14	150539	90276	66876	2023/04/23	2	328812	0	MGBC143667	UNIVERSITY OF CAMBRIDGE	328812	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__Parabacteroides goldsteinii	d__Bacteria;x__FCB group;x__Bacteroidota/Chlorobiota group;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__Parabacteroides goldsteinii	200	6335056	11	54	na	6334856	0	CARMLG000000000.1	5035	65	none	0	none	none	none	none	none	none	none	none	none	none	none	none	none	none	200	18	54	0	GCF_949022055.1	GCF_949022055.1
RS_GCF_949122975.1	0	99.97	1.99	Specific	99.62	1.03	427	o__Bacteroidales (UID2621)	260	0.0	5905235	91.04746830271144	89	2816328	43.42240982958997	6485886	RS_GCF_000969835.1	f	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__Parabacteroides goldsteinii	not type material	none	f	19	19	300489	300489	none	0	none	none	none	0	none	none	none	none	none	none	none	none	72875	72875	f	f	t	119710	119710	Contig	ERR4467319_bin.2_metawrap_v1.3_MAG	na	PRJNA224116	SAMEA112444870	89	119710	none	2023-02-03	GCA_949122975.1	derived from metagenome	full	ERR4467319_bin.2_metawrap_v1.3_MAG	mouse gut metagenome	none	0	0	Parabacteroides goldsteinii	none	na	0	none	none	none	none	none	2023/02/03	0	328812	0	ERR4467319_bin.2_metawrap_v1.3_MAG	EMG	328812	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__Parabacteroides goldsteinii	d__Bacteria;x__FCB group;x__Bacteroidota/Chlorobiota group;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__Parabacteroides goldsteinii	0	6485886	11	53	na	6485886	0	CASBHD000000000.1	5133	89	none	0	none	none	none	none	none	none	none	none	none	none	none	none	none	none	0	19	54	0	GCF_949122975.1	GCF_949122975.1
RS_GCF_948742315.1	0	91.71	1.96	Specific	98.08	1.22	427	o__Bacteroidales (UID2621)	260	40.0	5520329	91.0343891593739	370	2637952	43.511203596551766	6064004	RS_GCF_000969835.1	f	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__Parabacteroides goldsteinii	not type material	none	f	63	46	89044	175714	none	0	none	none	none	0	none	none	none	none	none	none	none	none	16385	24353	f	f	t	31028	40860	Scaffold	MGBC166359	na	PRJNA224116	SAMEA112436390	370	31028	none	2023-04-23	GCA_948742315.1	derived from metagenome	full	MGBC166359	feces	none	0	0	Parabacteroides goldsteinii	none	na	0	249	46	40860	21919	11262	2023/04/23	121	328812	0	MGBC166359	UNIVERSITY OF CAMBRIDGE	328812	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__Parabacteroides goldsteinii	d__Bacteria;x__FCB group;x__Bacteroidota/Chlorobiota group;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__Parabacteroides goldsteinii	1308	6064004	11	43	na	6062696	0	CAPYRT000000000.1	4889	249	none	0	none	none	none	none	none	none	none	none	none	none	none	none	none	none	1308	19	43	0	GCF_948742315.1	GCF_948742315.1
RS_GCF_958368535.1	0	91.53	0.73	Specific	93.44	0.38	427	o__Bacteroidales (UID2621)	260	50.0	5229636	91.06824742892786	399	2492438	43.40301322793061	5742546	RS_GCF_014287545.1	f	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__Parabacteroides segnis	not type material	none	f	94	94	79759	79759	none	0	none	none	none	0	none	none	none	none	none	none	none	none	14392	14392	f	f	t	19156	19156	Contig	SRR22541668_bin.6_MetaWRAP_v1.3_MAG	na	PRJNA224116	SAMEA114065238	399	19156	none	2023-07-19	GCA_958368535.1	derived from metagenome	full	SRR22541668_bin.6_MetaWRAP_v1.3_MAG	human feces metagenome	none	0	0	Parabacteroides goldsteinii	none	na	0	none	none	none	none	none	2023/07/19	0	328812	0	SRR22541668_bin.6_MetaWRAP_v1.3_MAG	EMG	328812	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__Parabacteroides goldsteinii	d__Bacteria;x__FCB group;x__Bacteroidota/Chlorobiota group;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__Parabacteroides goldsteinii	0	5742546	11	38	na	5742546	0	CATXHF000000000.1	4563	399	none	0	none	none	none	none	none	none	none	none	none	none	none	none	none	none	0	16	40	0	GCF_958368535.1	GCF_958368535.1
RS_GCF_948825195.1	0	99.37	1.99	Specific	98.38	0.64	427	o__Bacteroidales (UID2621)	260	0.0	5747297	90.96360409341972	247	2741021	43.39461040218311	6318238	RS_GCF_000969835.1	f	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__Parabacteroides goldsteinii	not type material	none	f	38	29	180965	296656	none	0	none	none	none	0	none	none	none	none	none	none	none	none	25572	42121	f	f	t	51752	70073	Scaffold	MGBC165573	na	PRJNA224116	SAMEA112435616	247	51752	none	2023-04-23	GCA_948825195.1	derived from metagenome	full	MGBC165573	feces	none	0	0	Parabacteroides goldsteinii	none	na	0	150	29	70073	41114	24331	2023/04/23	97	328812	0	MGBC165573	UNIVERSITY OF CAMBRIDGE	328812	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__Parabacteroides goldsteinii	d__Bacteria;x__FCB group;x__Bacteroidota/Chlorobiota group;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__Parabacteroides goldsteinii	1737	6318238	11	39	na	6316501	0	CAQKYW000000000.1	5038	150	none	0	none	none	none	none	none	none	none	none	none	none	none	none	none	none	1737	17	41	0	GCF_948825195.1	GCF_948825195.1
RS_GCF_949346165.1	0	92.64	1.96	Specific	96.83	1.6	427	o__Bacteroidales (UID2621)	260	0.0	5564368	91.07466728601202	330	2664488	43.61094702715054	6109677	RS_GCF_000969835.1	f	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__Parabacteroides goldsteinii	not type material	none	f	42	42	190282	190282	none	0	none	none	none	0	none	none	none	none	none	none	none	none	18514	18514	f	f	t	37394	37394	Contig	HZI_3_HZIco.24_1677235746	na	PRJNA224116	SAMEA112684611	330	37394	none	2023-04-08	GCA_949346165.1	derived from metagenome	full	HZI_3_HZIco.24_1677235746	mouse gut metagenome	none	0	0	Parabacteroides goldsteinii	none	na	0	none	none	none	none	none	2023/04/08	0	328812	0	HZI_3_HZIco.24_1677235746	HELMHOLTZ CENTRE FOR INFECTION RESEARCH	328812	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__Parabacteroides goldsteinii	d__Bacteria;x__FCB group;x__Bacteroidota/Chlorobiota group;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__Parabacteroides goldsteinii	0	6109677	11	46	na	6109677	0	CASGVP000000000.1	4940	330	none	0	none	none	none	none	none	none	none	none	none	none	none	none	none	none	0	19	46	0	GCF_949346165.1	GCF_949346165.1
RS_GCF_959018585.1	0	95.35	1.23	Specific	97.67	0.1	427	o__Bacteroidales (UID2621)	260	100.0	5706124	90.92649471319974	111	2725944	43.43763519763654	6275535	RS_GCF_000969835.1	f	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__Parabacteroides goldsteinii	not type material	none	f	22	22	265682	265682	14549	1	303	NZ_CAUELK010000085.1	14549	1	103	NZ_CAUELK010000085.1	303	555	1.41e-156	99.67	ASSQ01000028.100088.102965	Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Tannerellaceae;Parabacteroides;Parabacteroides goldsteinii dnLKV18	56536	56536	f	f	t	92695	92695	Contig	SRR20881974_bin.25_MetaWRAP_v1.3_MAG	na	PRJNA224116	SAMEA114095528	111	92695	none	2023-07-21	GCA_959018585.1	derived from metagenome	full	SRR20881974_bin.25_MetaWRAP_v1.3_MAG	human feces metagenome	none	0	0	Parabacteroides goldsteinii	none	na	2	none	none	none	none	none	2023/07/21	0	328812	0	SRR20881974_bin.25_MetaWRAP_v1.3_MAG	EMG	328812	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__Parabacteroides goldsteinii	d__Bacteria;x__FCB group;x__Bacteroidota/Chlorobiota group;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__Parabacteroides goldsteinii	0	6275535	11	47	na	6275535	0	CAUELK000000000.1	4915	111	none	0	none	none	none	none	none	none	none	none	none	none	none	none	none	none	0	19	47	0	GCF_959018585.1	GCF_959018585.1
RS_GCF_947367975.1	0	99.94	2.25	Specific	98.97	0.9	427	o__Bacteroidales (UID2621)	260	0.0	5956509	91.0575129787143	87	2832324	43.29790811865205	6541480	RS_GCF_000969835.1	f	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__Parabacteroides goldsteinii	not type material	none	f	17	17	266036	266036	none	0	none	none	none	0	none	none	none	none	none	none	none	none	75189	75189	f	f	t	150849	150849	Contig	SRR15431177_bin.9_metawrap_v1.3_MAG	na	PRJNA224116	SAMEA112147235	87	150849	none	2022-11-28	GCA_947367975.1	derived from metagenome	full	SRR15431177_bin.9_metawrap_v1.3_MAG	mouse gut metagenome	none	0	0	Parabacteroides goldsteinii	none	na	1	none	none	none	none	none	2022/11/28	0	328812	1	SRR15431177_bin.9_metawrap_v1.3_MAG	EMG	328812	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__Parabacteroides goldsteinii	d__Bacteria;x__FCB group;x__Bacteroidota/Chlorobiota group;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__Parabacteroides goldsteinii	0	6541480	11	60	na	6541480	0	CANBFC000000000.1	5137	87	none	0	none	none	none	none	none	none	none	none	none	none	none	none	none	none	0	19	60	0	GCF_947367975.1	GCF_947367975.1
RS_GCF_948560525.1	0	99.39	0.97	Specific	98.65	0.38	427	o__Bacteroidales (UID2621)	260	0.0	5513956	90.76148074405914	287	2636454	43.42573328837776	6075216	RS_GCF_000969835.1	f	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__Parabacteroides goldsteinii	not type material	none	f	36	23	194672	228709	none	0	none	none	159148	1	103	NZ_CAOXUN010000004.1	none	none	none	none	none	none	21153	46024	f	f	t	41942	88728	Scaffold	MGBC108181	na	PRJNA224116	SAMEA112382011	287	41942	none	2023-04-23	GCA_948560525.1	derived from metagenome	full	MGBC108181	feces	none	0	0	Parabacteroides goldsteinii	none	na	2	132	23	88728	43928	23921	2023/04/23	155	328812	0	MGBC108181	UNIVERSITY OF CAMBRIDGE	328812	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__Parabacteroides goldsteinii	d__Bacteria;x__FCB group;x__Bacteroidota/Chlorobiota group;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__Parabacteroides goldsteinii	4037	6075216	11	44	na	6071179	0	CAOXUN000000000.1	4857	132	none	0	none	none	none	none	none	none	none	none	none	none	none	none	none	none	4037	19	44	0	GCF_948560525.1	GCF_948560525.1
RS_GCF_009677815.1	0	99.98	2.13	Specific	99.62	1.03	427	o__Bacteroidales (UID2621)	260	0.0	6147439	90.8220574727978	129	2938086	43.40718395937277	6768663	RS_GCF_000969835.1	f	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__Parabacteroides goldsteinii	not type material	none	f	16	16	431286	431286	5184	1	2869	NZ_WKLK01000082.1	5184	1	103	NZ_WKLK01000082.1	2869	5293	0	99.965	ASSQ01000028.100088.102965	Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Tannerellaceae;Parabacteroides;Parabacteroides goldsteinii dnLKV18	52470	52470	t	f	f	116225	116225	Contig	ASM967781v1	na	PRJNA224116	SAMN11946235	129	116225	USA: Boston	2019-11-20	GCA_009677815.1	none	full	na	fecal material [ENVO:00002003]	42.36 N 71.06 W	0	0	Parabacteroides goldsteinii	none	na	3	none	none	none	none	none	2019/11/20	0	328812	1	BIOML-A10	Massachusetts Institute of Technology	328812	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__Parabacteroides goldsteinii	d__Bacteria;x__FCB group;x__Bacteroidota/Chlorobiota group;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__Parabacteroides goldsteinii	0	6768663	11	61	na	6768663	0	WKLK00000000.1	5438	129	5184	1	none	none	none	none	none	none	1524	NZ_WKLK01000082.1	1517	2778	0	99.736	EU136697.1.2002	Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Tannerellaceae;Parabacteroides;Parabacteroides goldsteinii	0	19	61	0	GCF_009677815.1	GCF_009677815.1
RS_GCF_938010035.1	0	95.5	3.89	Specific	98.01	1.25	427	o__Bacteroidales (UID2621)	260	40.0	5727525	91.12604088474689	95	2726753	43.383172550203824	6285278	RS_GCF_000969835.1	f	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__Parabacteroides goldsteinii	not type material	none	f	14	14	451347	451347	none	0	none	none	none	0	none	none	none	none	none	none	none	none	66160	66160	f	f	t	128202	128202	Contig	ERR912189_bin.13_CONCOCT_v1.1_MAG	na	PRJNA224116	SAMEA14085417	95	128202	none	2023-01-12	GCA_938010035.1	derived from metagenome	full	ERR912189_bin.13_CONCOCT_v1.1_MAG	human gut metagenome	none	0	0	Parabacteroides goldsteinii	none	na	0	none	none	none	none	none	2023/01/12	0	328812	0	ERR912189_bin.13_CONCOCT_v1.1_MAG	European Bioinformatics Institute	328812	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__Parabacteroides goldsteinii	d__Bacteria;x__FCB group;x__Bacteroidota/Chlorobiota group;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__Parabacteroides goldsteinii	0	6285278	11	46	na	6285278	0	CALLGB000000000.1	4960	95	none	0	none	none	none	none	none	none	none	none	none	none	none	none	none	none	0	17	43	0	GCF_938010035.1	GCF_938010035.1
RS_GCF_949407495.1	0	97.44	3.66	Specific	99.04	1.51	427	o__Bacteroidales (UID2621)	260	0.0	5892149	90.87235563813852	192	2810003	43.33759922911592	6483984	RS_GCF_000969835.1	f	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__Parabacteroides goldsteinii	not type material	none	f	32	32	207429	207429	none	0	none	none	20117	1	86	NZ_CASNEN010000095.1	none	none	none	none	none	none	33770	33770	f	f	t	62424	62424	Contig	Group2-7A_111219.28_1677754614	na	PRJNA224116	SAMEA112714935	192	62424	none	2023-04-08	GCA_949407495.1	derived from metagenome	full	Group2-7A_111219.28_1677754614	mouse gut metagenome	none	0	0	Parabacteroides goldsteinii	none	na	1	none	none	none	none	none	2023/04/08	0	328812	0	Group2-7A_111219.28_1677754614	HELMHOLTZ CENTRE FOR INFECTION RESEARCH	328812	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__Parabacteroides goldsteinii	d__Bacteria;x__FCB group;x__Bacteroidota/Chlorobiota group;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__Parabacteroides goldsteinii	0	6483984	11	41	na	6483984	0	CASNEN000000000.1	5161	192	none	0	none	none	none	none	none	none	none	none	none	none	none	none	none	none	0	18	41	0	GCF_949407495.1	GCF_949407495.1
